index	X	Y	Depth
9737	735883.64	7234267.38	-6153.26
9738	735933.64	7234267.38	-6157.73
9739	735983.64	7234267.38	-6160.01
9740	736033.64	7234267.38	-6160.54
9741	736083.64	7234267.38	-6160.24
9742	736133.64	7234267.38	-6158.10
9743	736183.64	7234267.38	-6155.61
9744	736233.64	7234267.38	-6154.36
9745	736283.64	7234267.38	-6155.58
9746	736333.64	7234267.38	-6158.80
9747	736383.64	7234267.38	-6164.39
9748	736433.64	7234267.38	-6171.48
9749	736483.64	7234267.38	-6178.92
9750	736533.64	7234267.38	-6186.13
9751	736583.64	7234267.38	-6193.75
9752	736633.64	7234267.38	-6201.60
9753	736683.64	7234267.38	-6209.08
9754	736733.64	7234267.38	-6216.05
9755	736783.64	7234267.38	-6222.49
9756	736833.64	7234267.38	-6227.47
9757	736883.64	7234267.38	-6232.32
9758	736933.64	7234267.38	-6236.62
9759	736983.64	7234267.38	-6239.98
9760	737033.64	7234267.38	-6242.40
9761	737083.64	7234267.38	-6243.04
9762	737133.64	7234267.38	-6241.93
9763	737183.64	7234267.38	-6239.21
9764	737233.64	7234267.38	-6235.82
9765	737283.64	7234267.38	-6232.70
9766	737333.64	7234267.38	-6229.60
9767	737383.64	7234267.38	-6224.90
9768	737433.64	7234267.38	-6219.31
9769	737483.64	7234267.38	-6210.71
9770	737533.64	7234267.38	-6195.43
9771	737583.64	7234267.38	-6178.63
9772	737633.64	7234267.38	-6164.30
9773	737683.64	7234267.38	-6153.01
9774	737733.64	7234267.38	-6137.92
9775	737783.64	7234267.38	-6122.29
9776	737833.64	7234267.38	-6108.49
9777	737883.64	7234267.38	-6096.93
9778	737933.64	7234267.38	-6087.14
9779	737983.64	7234267.38	-6085.88
9780	738033.64	7234267.38	-6090.55
9781	738083.64	7234267.38	-6093.88
9782	738133.64	7234267.38	-6096.39
9783	738183.64	7234267.38	-6098.45
9784	738233.64	7234267.38	-6099.28
9785	738283.64	7234267.38	-6094.31
9786	738333.64	7234267.38	-6085.25
9787	738383.64	7234267.38	-6074.59
9788	738433.64	7234267.38	-6063.03
9789	738483.64	7234267.38	-6052.67
9790	738533.64	7234267.38	-6044.04
9791	738583.64	7234267.38	-6037.93
9792	738633.64	7234267.38	-6036.03
9793	738683.64	7234267.38	-6038.23
9794	738733.64	7234267.38	-6041.86
9795	738783.64	7234267.38	-6048.45
9796	738833.64	7234267.38	-6055.75
9797	738883.64	7234267.38	-6062.14
9798	738933.64	7234267.38	-6069.85
9799	738983.64	7234267.38	-6077.74
9800	739033.64	7234267.38	-6084.35
9801	739083.64	7234267.38	-6090.03
9802	739133.64	7234267.38	-6092.89
9803	739183.64	7234267.38	-6090.85
9804	739233.64	7234267.38	-6085.57
9805	739283.64	7234267.38	-6077.84
9806	739333.64	7234267.38	-6069.30
9807	739383.64	7234267.38	-6063.24
9808	739433.64	7234267.38	-6059.31
9809	739483.64	7234267.38	-6056.12
9810	739533.64	7234267.38	-6053.00
9811	739583.64	7234267.38	-6050.14
9812	739633.64	7234267.38	-6046.73
9813	739683.64	7234267.38	-6042.40
9814	739733.64	7234267.38	-6038.25
9815	739783.64	7234267.38	-6035.05
9816	739833.64	7234267.38	-6031.32
9817	739883.64	7234267.38	-6028.74
9818	739933.64	7234267.38	-6028.12
9819	739983.64	7234267.38	-6026.94
9820	740033.64	7234267.38	-6026.19
9821	740083.64	7234267.38	-6025.48
9822	740133.64	7234267.38	-6021.81
9823	740183.64	7234267.38	-6016.54
9824	740233.64	7234267.38	-6010.37
9825	740283.64	7234267.38	-6003.11
9826	740333.64	7234267.38	-5994.66
9827	740383.64	7234267.38	-5987.40
9828	740433.64	7234267.38	-5979.86
9829	740483.64	7234267.38	-5973.06
9830	740533.64	7234267.38	-5967.59
9831	740583.64	7234267.38	-5963.12
9832	740633.64	7234267.38	-5958.26
9833	740683.64	7234267.38	-5951.80
9834	740733.64	7234267.38	-5943.09
9835	740783.64	7234267.38	-5932.84
9836	740833.64	7234267.38	-5922.28
9837	740883.64	7234267.38	-5911.43
9838	740933.64	7234267.38	-5902.75
9839	740983.64	7234267.38	-5895.85
9840	741033.64	7234267.38	-5889.71
9841	741083.64	7234267.38	-5883.71
9842	741133.64	7234267.38	-5878.03
9843	741183.64	7234267.38	-5871.06
9844	741233.64	7234267.38	-5864.35
9845	741283.64	7234267.38	-5858.42
9846	741333.64	7234267.38	-5853.60
9847	741383.64	7234267.38	-5850.44
9848	741433.64	7234267.38	-5848.33
9849	741483.64	7234267.38	-5847.44
9850	741533.64	7234267.38	-5846.55
9851	741583.64	7234267.38	-5844.50
9852	741633.64	7234267.38	-5840.19
9853	741683.64	7234267.38	-5833.63
9854	741733.64	7234267.38	-5825.51
9855	741783.64	7234267.38	-5818.11
9856	741833.64	7234267.38	-5813.10
9857	741883.64	7234267.38	-5810.61
9858	741933.64	7234267.38	-5812.19
9859	741983.64	7234267.38	-5819.80
9860	742033.64	7234267.38	-5826.72
9861	742083.64	7234267.38	-5830.10
9862	742133.64	7234267.38	-5830.71
9863	742183.64	7234267.38	-5825.13
9864	742233.64	7234267.38	-5813.90
9865	742283.64	7234267.38	-5800.72
9866	742333.64	7234267.38	-5786.79
9867	742383.64	7234267.38	-5772.80
9868	742433.64	7234267.38	-5760.19
9869	742483.64	7234267.38	-5749.68
9870	742533.64	7234267.38	-5742.60
9871	742583.64	7234267.38	-5739.82
9872	742633.64	7234267.38	-5741.96
9873	742683.64	7234267.38	-5745.83
9874	742733.64	7234267.38	-5749.72
9875	742783.64	7234267.38	-5754.85
9876	742833.64	7234267.38	-5757.68
9877	742883.64	7234267.38	-5756.02
9878	742933.64	7234267.38	-5754.40
9879	742983.64	7234267.38	-5752.35
9880	743033.64	7234267.38	-5748.95
9881	743083.64	7234267.38	-5744.82
9882	743133.64	7234267.38	-5740.39
9883	743183.64	7234267.38	-5735.97
9884	743233.64	7234267.38	-5732.83
9885	743283.64	7234267.38	-5731.77
9886	743333.64	7234267.38	-5733.58
9887	743383.64	7234267.38	-5737.99
9888	743433.64	7234267.38	-5744.91
9889	743483.64	7234267.38	-5755.11
9890	743533.64	7234267.38	-5767.19
9891	743583.64	7234267.38	-5779.38
9892	743633.64	7234267.38	-5790.42
9893	743683.64	7234267.38	-5799.85
9894	743733.64	7234267.38	-5807.93
9895	743783.64	7234267.38	-5814.89
9896	743833.64	7234267.38	-5821.45
9897	743883.64	7234267.38	-5827.19
9898	733583.64	7234317.38	-6254.99
9899	733633.64	7234317.38	-6249.97
9900	733683.64	7234317.38	-6246.32
9901	733733.64	7234317.38	-6243.41
9902	733783.64	7234317.38	-6240.86
9903	733833.64	7234317.38	-6238.09
9904	733883.64	7234317.38	-6234.72
9905	733933.64	7234317.38	-6228.96
9906	733983.64	7234317.38	-6219.60
9907	734033.64	7234317.38	-6208.72
9908	734083.64	7234317.38	-6196.65
9909	734133.64	7234317.38	-6183.82
9910	734183.64	7234317.38	-6171.90
9911	734233.64	7234317.38	-6162.08
9912	734283.64	7234317.38	-6154.40
9913	734333.64	7234317.38	-6147.29
9914	734383.64	7234317.38	-6141.49
9915	734433.64	7234317.38	-6136.57
9916	734483.64	7234317.38	-6131.78
9917	734533.64	7234317.38	-6128.62
9918	734583.64	7234317.38	-6126.78
9919	734633.64	7234317.38	-6124.75
9920	734683.64	7234317.38	-6123.38
9921	734733.64	7234317.38	-6122.52
9922	734783.64	7234317.38	-6119.97
9923	734833.64	7234317.38	-6115.97
9924	734883.64	7234317.38	-6111.31
9925	734933.64	7234317.38	-6106.39
9926	734983.64	7234317.38	-6106.80
9927	735033.64	7234317.38	-6110.74
9928	735083.64	7234317.38	-6111.21
9929	735133.64	7234317.38	-6106.34
9930	735183.64	7234317.38	-6097.92
9931	735233.64	7234317.38	-6085.13
9932	735283.64	7234317.38	-6072.32
9933	735333.64	7234317.38	-6067.90
9934	735383.64	7234317.38	-6071.83
9935	735433.64	7234317.38	-6077.52
9936	735483.64	7234317.38	-6085.98
9937	735533.64	7234317.38	-6096.80
9938	735583.64	7234317.38	-6108.82
9939	735633.64	7234317.38	-6118.80
9940	735683.64	7234317.38	-6129.22
9941	735733.64	7234317.38	-6139.37
9942	735783.64	7234317.38	-6147.87
9943	735833.64	7234317.38	-6154.46
9944	735883.64	7234317.38	-6159.94
9945	735933.64	7234317.38	-6165.57
9946	735983.64	7234317.38	-6169.02
9947	736033.64	7234317.38	-6170.52
9948	736083.64	7234317.38	-6170.47
9949	736133.64	7234317.38	-6168.33
9950	736183.64	7234317.38	-6165.98
9951	736233.64	7234317.38	-6164.49
9952	736283.64	7234317.38	-6164.76
9953	736333.64	7234317.38	-6167.36
9954	736383.64	7234317.38	-6171.54
9955	736433.64	7234317.38	-6177.59
9956	736483.64	7234317.38	-6184.17
9957	736533.64	7234317.38	-6190.99
9958	736583.64	7234317.38	-6197.35
9959	736633.64	7234317.38	-6204.12
9960	736683.64	7234317.38	-6211.28
9961	736733.64	7234317.38	-6218.79
9962	736783.64	7234317.38	-6225.41
9963	736833.64	7234317.38	-6230.86
9964	736883.64	7234317.38	-6236.30
9965	736933.64	7234317.38	-6239.99
9966	736983.64	7234317.38	-6242.55
9967	737033.64	7234317.38	-6244.56
9968	737083.64	7234317.38	-6245.12
9969	737133.64	7234317.38	-6244.28
9970	737183.64	7234317.38	-6242.16
9971	737233.64	7234317.38	-6239.05
9972	737283.64	7234317.38	-6235.67
9973	737333.64	7234317.38	-6231.95
9974	737383.64	7234317.38	-6226.11
9975	737433.64	7234317.38	-6219.48
9976	737483.64	7234317.38	-6210.39
9977	737533.64	7234317.38	-6191.93
9978	737583.64	7234317.38	-6170.97
9979	737633.64	7234317.38	-6153.32
9980	737683.64	7234317.38	-6142.21
9981	737733.64	7234317.38	-6129.43
9982	737783.64	7234317.38	-6117.95
9983	737833.64	7234317.38	-6108.86
9984	737883.64	7234317.38	-6101.41
9985	737933.64	7234317.38	-6094.42
9986	737983.64	7234317.38	-6096.14
9987	738033.64	7234317.38	-6103.20
9988	738083.64	7234317.38	-6108.46
9989	738133.64	7234317.38	-6110.26
9990	738183.64	7234317.38	-6111.94
9991	738233.64	7234317.38	-6110.48
9992	738283.64	7234317.38	-6100.29
9993	738333.64	7234317.38	-6087.85
9994	738383.64	7234317.38	-6072.62
9995	738433.64	7234317.38	-6057.13
9996	738483.64	7234317.38	-6047.69
9997	738533.64	7234317.38	-6042.43
9998	738583.64	7234317.38	-6038.86
9999	738633.64	7234317.38	-6038.85
10000	738683.64	7234317.38	-6041.95
10001	738733.64	7234317.38	-6045.79
10002	738783.64	7234317.38	-6051.86
10003	738833.64	7234317.38	-6059.26
10004	738883.64	7234317.38	-6066.02
10005	738933.64	7234317.38	-6073.28
10006	738983.64	7234317.38	-6079.64
10007	739033.64	7234317.38	-6085.16
10008	739083.64	7234317.38	-6089.03
10009	739133.64	7234317.38	-6091.16
10010	739183.64	7234317.38	-6089.98
10011	739233.64	7234317.38	-6086.48
10012	739283.64	7234317.38	-6080.18
10013	739333.64	7234317.38	-6072.59
10014	739383.64	7234317.38	-6065.45
10015	739433.64	7234317.38	-6059.68
10016	739483.64	7234317.38	-6054.50
10017	739533.64	7234317.38	-6050.27
10018	739583.64	7234317.38	-6046.96
10019	739633.64	7234317.38	-6043.39
10020	739683.64	7234317.38	-6039.31
10021	739733.64	7234317.38	-6036.39
10022	739783.64	7234317.38	-6034.21
10023	739833.64	7234317.38	-6030.90
10024	739883.64	7234317.38	-6027.90
10025	739933.64	7234317.38	-6025.41
10026	739983.64	7234317.38	-6021.58
10027	740033.64	7234317.38	-6019.42
10028	740083.64	7234317.38	-6018.26
10029	740133.64	7234317.38	-6015.65
10030	740183.64	7234317.38	-6010.99
10031	740233.64	7234317.38	-6004.94
10032	740283.64	7234317.38	-5997.59
10033	740333.64	7234317.38	-5989.70
10034	740383.64	7234317.38	-5982.46
10035	740433.64	7234317.38	-5975.64
10036	740483.64	7234317.38	-5969.87
10037	740533.64	7234317.38	-5964.68
10038	740583.64	7234317.38	-5960.65
10039	740633.64	7234317.38	-5956.75
10040	740683.64	7234317.38	-5950.91
10041	740733.64	7234317.38	-5941.93
10042	740783.64	7234317.38	-5930.34
10043	740833.64	7234317.38	-5917.90
10044	740883.64	7234317.38	-5904.98
10045	740933.64	7234317.38	-5894.64
10046	740983.64	7234317.38	-5887.50
10047	741033.64	7234317.38	-5882.17
10048	741083.64	7234317.38	-5877.53
10049	741133.64	7234317.38	-5872.44
10050	741183.64	7234317.38	-5866.81
10051	741233.64	7234317.38	-5861.26
10052	741283.64	7234317.38	-5855.88
10053	741333.64	7234317.38	-5851.30
10054	741383.64	7234317.38	-5848.93
10055	741433.64	7234317.38	-5847.71
10056	741483.64	7234317.38	-5848.12
10057	741533.64	7234317.38	-5848.41
10058	741583.64	7234317.38	-5847.13
10059	741633.64	7234317.38	-5843.77
10060	741683.64	7234317.38	-5837.63
10061	741733.64	7234317.38	-5828.57
10062	741783.64	7234317.38	-5820.01
10063	741833.64	7234317.38	-5813.80
10064	741883.64	7234317.38	-5810.08
10065	741933.64	7234317.38	-5810.61
10066	741983.64	7234317.38	-5815.32
10067	742033.64	7234317.38	-5822.27
10068	742083.64	7234317.38	-5828.13
10069	742133.64	7234317.38	-5832.10
10070	742183.64	7234317.38	-5829.88
10071	742233.64	7234317.38	-5820.25
10072	742283.64	7234317.38	-5806.66
10073	742333.64	7234317.38	-5789.89
10074	742383.64	7234317.38	-5773.34
10075	742433.64	7234317.38	-5760.18
10076	742483.64	7234317.38	-5750.28
10077	742533.64	7234317.38	-5743.21
10078	742583.64	7234317.38	-5739.19
10079	742633.64	7234317.38	-5740.84
10080	742683.64	7234317.38	-5745.04
10081	742733.64	7234317.38	-5750.25
10082	742783.64	7234317.38	-5756.92
10083	742833.64	7234317.38	-5761.31
10084	742883.64	7234317.38	-5760.89
10085	742933.64	7234317.38	-5760.28
10086	742983.64	7234317.38	-5758.90
10087	743033.64	7234317.38	-5756.31
10088	743083.64	7234317.38	-5752.97
10089	743133.64	7234317.38	-5749.03
10090	743183.64	7234317.38	-5745.11
10091	743233.64	7234317.38	-5742.27
10092	743283.64	7234317.38	-5741.45
10093	743333.64	7234317.38	-5743.76
10094	743383.64	7234317.38	-5748.43
10095	743433.64	7234317.38	-5755.33
10096	743483.64	7234317.38	-5765.02
10097	743533.64	7234317.38	-5776.21
10098	743583.64	7234317.38	-5786.50
10099	743633.64	7234317.38	-5795.25
10100	743683.64	7234317.38	-5802.18
10101	743733.64	7234317.38	-5808.08
10102	743783.64	7234317.38	-5814.24
10103	743833.64	7234317.38	-5820.94
10104	743883.64	7234317.38	-5828.22
10105	733483.64	7234367.38	-6255.38
10106	733533.64	7234367.38	-6257.12
10107	733583.64	7234367.38	-6253.54
10108	733633.64	7234367.38	-6248.24
10109	733683.64	7234367.38	-6243.41
10110	733733.64	7234367.38	-6239.02
10111	733783.64	7234367.38	-6235.52
10112	733833.64	7234367.38	-6231.78
10113	733883.64	7234367.38	-6227.23
10114	733933.64	7234367.38	-6220.84
10115	733983.64	7234367.38	-6211.34
10116	734033.64	7234367.38	-6200.50
10117	734083.64	7234367.38	-6189.12
10118	734133.64	7234367.38	-6177.28
10119	734183.64	7234367.38	-6166.03
10120	734233.64	7234367.38	-6157.58
10121	734283.64	7234367.38	-6150.78
10122	734333.64	7234367.38	-6144.66
10123	734383.64	7234367.38	-6139.37
10124	734433.64	7234367.38	-6134.13
10125	734483.64	7234367.38	-6128.58
10126	734533.64	7234367.38	-6124.99
10127	734583.64	7234367.38	-6122.99
10128	734633.64	7234367.38	-6121.39
10129	734683.64	7234367.38	-6120.53
10130	734733.64	7234367.38	-6119.76
10131	734783.64	7234367.38	-6117.16
10132	734833.64	7234367.38	-6112.26
10133	734883.64	7234367.38	-6105.91
10134	734933.64	7234367.38	-6100.68
10135	734983.64	7234367.38	-6099.63
10136	735033.64	7234367.38	-6102.58
10137	735083.64	7234367.38	-6105.15
10138	735133.64	7234367.38	-6105.93
10139	735183.64	7234367.38	-6104.31
10140	735233.64	7234367.38	-6096.61
10141	735283.64	7234367.38	-6088.86
10142	735333.64	7234367.38	-6085.78
10143	735383.64	7234367.38	-6088.82
10144	735433.64	7234367.38	-6095.33
10145	735483.64	7234367.38	-6104.44
10146	735533.64	7234367.38	-6114.37
10147	735583.64	7234367.38	-6124.47
10148	735633.64	7234367.38	-6133.48
10149	735683.64	7234367.38	-6139.92
10150	735733.64	7234367.38	-6147.05
10151	735783.64	7234367.38	-6154.03
10152	735833.64	7234367.38	-6160.31
10153	735883.64	7234367.38	-6166.54
10154	735933.64	7234367.38	-6173.20
10155	735983.64	7234367.38	-6177.69
10156	736033.64	7234367.38	-6179.46
10157	736083.64	7234367.38	-6179.40
10158	736133.64	7234367.38	-6177.59
10159	736183.64	7234367.38	-6175.75
10160	736233.64	7234367.38	-6174.38
10161	736283.64	7234367.38	-6174.35
10162	736333.64	7234367.38	-6176.25
10163	736383.64	7234367.38	-6179.55
10164	736433.64	7234367.38	-6183.91
10165	736483.64	7234367.38	-6189.59
10166	736533.64	7234367.38	-6195.50
10167	736583.64	7234367.38	-6200.94
10168	736633.64	7234367.38	-6206.94
10169	736683.64	7234367.38	-6213.72
10170	736733.64	7234367.38	-6221.72
10171	736783.64	7234367.38	-6229.06
10172	736833.64	7234367.38	-6235.46
10173	736883.64	7234367.38	-6241.08
10174	736933.64	7234367.38	-6244.21
10175	736983.64	7234367.38	-6246.20
10176	737033.64	7234367.38	-6247.78
10177	737083.64	7234367.38	-6248.23
10178	737133.64	7234367.38	-6247.72
10179	737183.64	7234367.38	-6245.45
10180	737233.64	7234367.38	-6241.46
10181	737283.64	7234367.38	-6237.16
10182	737333.64	7234367.38	-6231.98
10183	737383.64	7234367.38	-6224.25
10184	737433.64	7234367.38	-6214.95
10185	737483.64	7234367.38	-6203.05
10186	737533.64	7234367.38	-6183.51
10187	737583.64	7234367.38	-6161.32
10188	737633.64	7234367.38	-6143.82
10189	737683.64	7234367.38	-6134.87
10190	737733.64	7234367.38	-6126.52
10191	737783.64	7234367.38	-6119.02
10192	737833.64	7234367.38	-6112.62
10193	737883.64	7234367.38	-6109.50
10194	737933.64	7234367.38	-6104.63
10195	737983.64	7234367.38	-6107.33
10196	738033.64	7234367.38	-6114.31
10197	738083.64	7234367.38	-6119.64
10198	738133.64	7234367.38	-6119.53
10199	738183.64	7234367.38	-6118.44
10200	738233.64	7234367.38	-6112.22
10201	738283.64	7234367.38	-6099.82
10202	738333.64	7234367.38	-6087.19
10203	738383.64	7234367.38	-6071.49
10204	738433.64	7234367.38	-6056.11
10205	738483.64	7234367.38	-6047.26
10206	738533.64	7234367.38	-6042.57
10207	738583.64	7234367.38	-6039.79
10208	738633.64	7234367.38	-6040.62
10209	738683.64	7234367.38	-6044.19
10210	738733.64	7234367.38	-6048.68
10211	738783.64	7234367.38	-6054.90
10212	738833.64	7234367.38	-6061.79
10213	738883.64	7234367.38	-6068.55
10214	738933.64	7234367.38	-6074.92
10215	738983.64	7234367.38	-6080.16
10216	739033.64	7234367.38	-6084.00
10217	739083.64	7234367.38	-6086.65
10218	739133.64	7234367.38	-6088.38
10219	739183.64	7234367.38	-6088.30
10220	739233.64	7234367.38	-6085.94
10221	739283.64	7234367.38	-6081.51
10222	739333.64	7234367.38	-6075.02
10223	739383.64	7234367.38	-6067.39
10224	739433.64	7234367.38	-6059.67
10225	739483.64	7234367.38	-6053.08
10226	739533.64	7234367.38	-6047.85
10227	739583.64	7234367.38	-6044.40
10228	739633.64	7234367.38	-6041.66
10229	739683.64	7234367.38	-6039.06
10230	739733.64	7234367.38	-6037.31
10231	739783.64	7234367.38	-6034.95
10232	739833.64	7234367.38	-6030.60
10233	739883.64	7234367.38	-6025.48
10234	739933.64	7234367.38	-6019.83
10235	739983.64	7234367.38	-6015.02
10236	740033.64	7234367.38	-6011.79
10237	740083.64	7234367.38	-6010.39
10238	740133.64	7234367.38	-6008.53
10239	740183.64	7234367.38	-6005.22
10240	740233.64	7234367.38	-5999.67
10241	740283.64	7234367.38	-5992.52
10242	740333.64	7234367.38	-5985.56
10243	740383.64	7234367.38	-5978.47
10244	740433.64	7234367.38	-5971.97
10245	740483.64	7234367.38	-5966.39
10246	740533.64	7234367.38	-5960.51
10247	740583.64	7234367.38	-5956.20
10248	740633.64	7234367.38	-5952.93
10249	740683.64	7234367.38	-5947.06
10250	740733.64	7234367.38	-5937.59
10251	740783.64	7234367.38	-5925.18
10252	740833.64	7234367.38	-5911.18
10253	740883.64	7234367.38	-5897.09
10254	740933.64	7234367.38	-5886.38
10255	740983.64	7234367.38	-5879.62
10256	741033.64	7234367.38	-5875.03
10257	741083.64	7234367.38	-5871.46
10258	741133.64	7234367.38	-5867.16
10259	741183.64	7234367.38	-5862.49
10260	741233.64	7234367.38	-5858.11
10261	741283.64	7234367.38	-5853.50
10262	741333.64	7234367.38	-5849.73
10263	741383.64	7234367.38	-5847.79
10264	741433.64	7234367.38	-5847.69
10265	741483.64	7234367.38	-5849.32
10266	741533.64	7234367.38	-5850.43
10267	741583.64	7234367.38	-5850.18
10268	741633.64	7234367.38	-5847.54
10269	741683.64	7234367.38	-5841.90
10270	741733.64	7234367.38	-5832.61
10271	741783.64	7234367.38	-5823.91
10272	741833.64	7234367.38	-5817.14
10273	741883.64	7234367.38	-5812.80
10274	741933.64	7234367.38	-5811.49
10275	741983.64	7234367.38	-5813.56
10276	742033.64	7234367.38	-5818.00
10277	742083.64	7234367.38	-5824.13
10278	742133.64	7234367.38	-5830.11
10279	742183.64	7234367.38	-5831.48
10280	742233.64	7234367.38	-5824.63
10281	742283.64	7234367.38	-5812.37
10282	742333.64	7234367.38	-5795.49
10283	742383.64	7234367.38	-5776.71
10284	742433.64	7234367.38	-5764.02
10285	742483.64	7234367.38	-5755.05
10286	742533.64	7234367.38	-5748.36
10287	742583.64	7234367.38	-5743.78
10288	742633.64	7234367.38	-5743.23
10289	742683.64	7234367.38	-5744.95
10290	742733.64	7234367.38	-5748.84
10291	742783.64	7234367.38	-5754.95
10292	742833.64	7234367.38	-5759.86
10293	742883.64	7234367.38	-5762.08
10294	742933.64	7234367.38	-5763.77
10295	742983.64	7234367.38	-5763.92
10296	743033.64	7234367.38	-5762.77
10297	743083.64	7234367.38	-5760.75
10298	743133.64	7234367.38	-5757.94
10299	743183.64	7234367.38	-5754.81
10300	743233.64	7234367.38	-5752.66
10301	743283.64	7234367.38	-5752.43
10302	743333.64	7234367.38	-5755.00
10303	743383.64	7234367.38	-5759.55
10304	743433.64	7234367.38	-5765.97
10305	743483.64	7234367.38	-5774.78
10306	743533.64	7234367.38	-5784.42
10307	743583.64	7234367.38	-5792.75
10308	743633.64	7234367.38	-5798.94
10309	743683.64	7234367.38	-5803.52
10310	743733.64	7234367.38	-5807.47
10311	743783.64	7234367.38	-5812.85
10312	743833.64	7234367.38	-5820.13
10313	743883.64	7234367.38	-5828.47
10314	743933.64	7234367.38	-5834.50
10315	733433.64	7234417.38	-6239.23
10316	733483.64	7234417.38	-6250.59
10317	733533.64	7234417.38	-6253.48
10318	733583.64	7234417.38	-6249.71
10319	733633.64	7234417.38	-6243.77
10320	733683.64	7234417.38	-6237.67
10321	733733.64	7234417.38	-6233.12
10322	733783.64	7234417.38	-6229.20
10323	733833.64	7234417.38	-6224.58
10324	733883.64	7234417.38	-6219.23
10325	733933.64	7234417.38	-6212.55
10326	733983.64	7234417.38	-6203.13
10327	734033.64	7234417.38	-6192.57
10328	734083.64	7234417.38	-6182.28
10329	734133.64	7234417.38	-6171.74
10330	734183.64	7234417.38	-6161.94
10331	734233.64	7234417.38	-6154.55
10332	734283.64	7234417.38	-6148.25
10333	734333.64	7234417.38	-6141.98
10334	734383.64	7234417.38	-6136.01
10335	734433.64	7234417.38	-6129.97
10336	734483.64	7234417.38	-6124.13
10337	734533.64	7234417.38	-6119.85
10338	734583.64	7234417.38	-6117.58
10339	734633.64	7234417.38	-6116.10
10340	734683.64	7234417.38	-6115.29
10341	734733.64	7234417.38	-6114.62
10342	734783.64	7234417.38	-6112.91
10343	734833.64	7234417.38	-6108.43
10344	734883.64	7234417.38	-6102.57
10345	734933.64	7234417.38	-6097.52
10346	734983.64	7234417.38	-6094.91
10347	735033.64	7234417.38	-6095.90
10348	735083.64	7234417.38	-6099.06
10349	735133.64	7234417.38	-6105.16
10350	735183.64	7234417.38	-6107.47
10351	735233.64	7234417.38	-6105.81
10352	735283.64	7234417.38	-6105.65
10353	735333.64	7234417.38	-6104.32
10354	735383.64	7234417.38	-6105.49
10355	735433.64	7234417.38	-6111.52
10356	735483.64	7234417.38	-6119.70
10357	735533.64	7234417.38	-6127.43
10358	735583.64	7234417.38	-6135.78
10359	735633.64	7234417.38	-6141.87
10360	735683.64	7234417.38	-6145.56
10361	735733.64	7234417.38	-6151.01
10362	735783.64	7234417.38	-6158.49
10363	735833.64	7234417.38	-6166.23
10364	735883.64	7234417.38	-6173.67
10365	735933.64	7234417.38	-6180.15
10366	735983.64	7234417.38	-6184.95
10367	736033.64	7234417.38	-6186.59
10368	736083.64	7234417.38	-6186.43
10369	736133.64	7234417.38	-6185.26
10370	736183.64	7234417.38	-6184.16
10371	736233.64	7234417.38	-6183.13
10372	736283.64	7234417.38	-6182.73
10373	736333.64	7234417.38	-6183.92
10374	736383.64	7234417.38	-6186.23
10375	736433.64	7234417.38	-6189.62
10376	736483.64	7234417.38	-6194.73
10377	736533.64	7234417.38	-6200.31
10378	736583.64	7234417.38	-6205.42
10379	736633.64	7234417.38	-6211.03
10380	736683.64	7234417.38	-6217.95
10381	736733.64	7234417.38	-6226.24
10382	736783.64	7234417.38	-6233.86
10383	736833.64	7234417.38	-6240.61
10384	736883.64	7234417.38	-6245.93
10385	736933.64	7234417.38	-6248.71
10386	736983.64	7234417.38	-6250.61
10387	737033.64	7234417.38	-6252.02
10388	737083.64	7234417.38	-6252.80
10389	737133.64	7234417.38	-6252.12
10390	737183.64	7234417.38	-6248.46
10391	737233.64	7234417.38	-6242.04
10392	737283.64	7234417.38	-6235.47
10393	737333.64	7234417.38	-6228.67
10394	737383.64	7234417.38	-6218.49
10395	737433.64	7234417.38	-6206.05
10396	737483.64	7234417.38	-6192.17
10397	737533.64	7234417.38	-6174.22
10398	737583.64	7234417.38	-6153.31
10399	737633.64	7234417.38	-6139.26
10400	737683.64	7234417.38	-6131.97
10401	737733.64	7234417.38	-6125.95
10402	737783.64	7234417.38	-6120.87
10403	737833.64	7234417.38	-6118.58
10404	737883.64	7234417.38	-6117.92
10405	737933.64	7234417.38	-6113.89
10406	737983.64	7234417.38	-6114.34
10407	738033.64	7234417.38	-6119.70
10408	738083.64	7234417.38	-6123.13
10409	738133.64	7234417.38	-6120.41
10410	738183.64	7234417.38	-6116.12
10411	738233.64	7234417.38	-6107.46
10412	738283.64	7234417.38	-6094.66
10413	738333.64	7234417.38	-6086.81
10414	738383.64	7234417.38	-6074.69
10415	738433.64	7234417.38	-6061.80
10416	738483.64	7234417.38	-6051.87
10417	738533.64	7234417.38	-6044.31
10418	738583.64	7234417.38	-6040.96
10419	738633.64	7234417.38	-6042.19
10420	738683.64	7234417.38	-6046.35
10421	738733.64	7234417.38	-6052.04
10422	738783.64	7234417.38	-6058.61
10423	738833.64	7234417.38	-6065.03
10424	738883.64	7234417.38	-6071.21
10425	738933.64	7234417.38	-6076.44
10426	738983.64	7234417.38	-6079.92
10427	739033.64	7234417.38	-6082.24
10428	739083.64	7234417.38	-6083.52
10429	739133.64	7234417.38	-6084.77
10430	739183.64	7234417.38	-6085.37
10431	739233.64	7234417.38	-6084.50
10432	739283.64	7234417.38	-6081.50
10433	739333.64	7234417.38	-6076.98
10434	739383.64	7234417.38	-6069.32
10435	739433.64	7234417.38	-6060.64
