index	X	Y	Depth
10614	737783.64	7234467.38	-6421.05
10615	737833.64	7234467.38	-6415.64
10616	737883.64	7234467.38	-6409.49
10617	737933.64	7234467.38	-6402.70
10618	737983.64	7234467.38	-6395.52
10619	738033.64	7234467.38	-6387.92
10620	738083.64	7234467.38	-6380.97
10621	738133.64	7234467.38	-6375.73
10622	738183.64	7234467.38	-6371.07
10623	738233.64	7234467.38	-6368.17
10624	738283.64	7234467.38	-6365.07
10625	738333.64	7234467.38	-6362.29
10626	738383.64	7234467.38	-6358.87
10627	738433.64	7234467.38	-6354.59
10628	738483.64	7234467.38	-6351.55
10629	738533.64	7234467.38	-6350.59
10630	738583.64	7234467.38	-6351.68
10631	738633.64	7234467.38	-6354.23
10632	738683.64	7234467.38	-6356.01
10633	738733.64	7234467.38	-6356.15
10634	738783.64	7234467.38	-6353.90
10635	738833.64	7234467.38	-6351.37
10636	738883.64	7234467.38	-6350.05
10637	738933.64	7234467.38	-6349.72
10638	738983.64	7234467.38	-6351.01
10639	739033.64	7234467.38	-6354.94
10640	739083.64	7234467.38	-6360.41
10641	739133.64	7234467.38	-6366.33
10642	739183.64	7234467.38	-6372.15
10643	739233.64	7234467.38	-6377.69
10644	739283.64	7234467.38	-6382.23
10645	739333.64	7234467.38	-6385.28
10646	739383.64	7234467.38	-6386.43
10647	739433.64	7234467.38	-6386.24
10648	739483.64	7234467.38	-6385.27
10649	739533.64	7234467.38	-6381.58
10650	739583.64	7234467.38	-6375.33
10651	739633.64	7234467.38	-6368.59
10652	739683.64	7234467.38	-6360.25
10653	739733.64	7234467.38	-6350.42
10654	739783.64	7234467.38	-6341.71
10655	739833.64	7234467.38	-6332.35
10656	739883.64	7234467.38	-6321.25
10657	739933.64	7234467.38	-6308.76
10658	739983.64	7234467.38	-6295.69
10659	740033.64	7234467.38	-6283.48
10660	740083.64	7234467.38	-6272.67
10661	740133.64	7234467.38	-6263.29
10662	740183.64	7234467.38	-6256.43
10663	740233.64	7234467.38	-6253.33
10664	740283.64	7234467.38	-6252.70
10665	740333.64	7234467.38	-6254.28
10666	740383.64	7234467.38	-6258.72
10667	740433.64	7234467.38	-6263.91
10668	740483.64	7234467.38	-6269.07
10669	740533.64	7234467.38	-6266.40
10670	740583.64	7234467.38	-6259.22
10671	740633.64	7234467.38	-6251.21
10672	740683.64	7234467.38	-6243.40
10673	740733.64	7234467.38	-6235.51
10674	740783.64	7234467.38	-6228.78
10675	740833.64	7234467.38	-6225.30
10676	740883.64	7234467.38	-6219.30
10677	740933.64	7234467.38	-6216.61
10678	740983.64	7234467.38	-6216.75
10679	741033.64	7234467.38	-6218.51
10680	741083.64	7234467.38	-6218.42
10681	741133.64	7234467.38	-6215.33
10682	741183.64	7234467.38	-6208.74
10683	741233.64	7234467.38	-6202.87
10684	741283.64	7234467.38	-6197.78
10685	741333.64	7234467.38	-6192.40
10686	741383.64	7234467.38	-6185.64
10687	741433.64	7234467.38	-6178.25
10688	741483.64	7234467.38	-6170.74
10689	741533.64	7234467.38	-6163.90
10690	741583.64	7234467.38	-6158.88
10691	741633.64	7234467.38	-6156.25
10692	741683.64	7234467.38	-6153.37
10693	741733.64	7234467.38	-6147.68
10694	741783.64	7234467.38	-6141.38
10695	741833.64	7234467.38	-6136.12
10696	741883.64	7234467.38	-6130.34
10697	741933.64	7234467.38	-6123.06
10698	741983.64	7234467.38	-6111.94
10699	742033.64	7234467.38	-6098.38
10700	742083.64	7234467.38	-6081.49
10701	742133.64	7234467.38	-6064.38
10702	742183.64	7234467.38	-6052.17
10703	742233.64	7234467.38	-6043.42
10704	742283.64	7234467.38	-6036.87
10705	742333.64	7234467.38	-6030.74
10706	742383.64	7234467.38	-6026.45
10707	742433.64	7234467.38	-6022.44
10708	742483.64	7234467.38	-6017.82
10709	742533.64	7234467.38	-6012.74
10710	742583.64	7234467.38	-6009.38
10711	742633.64	7234467.38	-6004.91
10712	742683.64	7234467.38	-6000.75
10713	742733.64	7234467.38	-5997.50
10714	742783.64	7234467.38	-5993.14
10715	742833.64	7234467.38	-5987.90
10716	742883.64	7234467.38	-5982.55
10717	742933.64	7234467.38	-5977.80
10718	742983.64	7234467.38	-5973.75
10719	743033.64	7234467.38	-5971.36
10720	743083.64	7234467.38	-5970.80
10721	743133.64	7234467.38	-5971.37
10722	743183.64	7234467.38	-5973.50
10723	743233.64	7234467.38	-5976.20
10724	743283.64	7234467.38	-5979.74
10725	743333.64	7234467.38	-5985.70
10726	743383.64	7234467.38	-5994.05
10727	743433.64	7234467.38	-6007.79
10728	743483.64	7234467.38	-6024.94
10729	743533.64	7234467.38	-6042.68
10730	743583.64	7234467.38	-6063.05
10731	743633.64	7234467.38	-6083.61
10732	743683.64	7234467.38	-6100.62
10733	743733.64	7234467.38	-6114.81
10734	743783.64	7234467.38	-6125.19
10735	743833.64	7234467.38	-6129.44
10736	743883.64	7234467.38	-6130.04
10737	743933.64	7234467.38	-6129.25
10738	733283.64	7234517.38	-6475.44
10739	733333.64	7234517.38	-6476.42
10740	733383.64	7234517.38	-6477.05
10741	733433.64	7234517.38	-6477.19
10742	733483.64	7234517.38	-6476.30
10743	733533.64	7234517.38	-6475.15
10744	733583.64	7234517.38	-6473.84
10745	733633.64	7234517.38	-6472.01
10746	733683.64	7234517.38	-6469.82
10747	733733.64	7234517.38	-6466.93
10748	733783.64	7234517.38	-6462.55
10749	733833.64	7234517.38	-6456.96
10750	733883.64	7234517.38	-6450.74
10751	733933.64	7234517.38	-6442.95
10752	733983.64	7234517.38	-6434.69
10753	734033.64	7234517.38	-6427.28
10754	734083.64	7234517.38	-6419.04
10755	734133.64	7234517.38	-6409.96
10756	734183.64	7234517.38	-6400.06
10757	734233.64	7234517.38	-6387.22
10758	734283.64	7234517.38	-6371.34
10759	734333.64	7234517.38	-6353.74
10760	734383.64	7234517.38	-6336.11
10761	734433.64	7234517.38	-6319.26
10762	734483.64	7234517.38	-6305.85
10763	734533.64	7234517.38	-6297.22
10764	734583.64	7234517.38	-6290.96
10765	734633.64	7234517.38	-6286.36
10766	734683.64	7234517.38	-6282.65
10767	734733.64	7234517.38	-6283.65
10768	734783.64	7234517.38	-6288.88
10769	734833.64	7234517.38	-6296.31
10770	734883.64	7234517.38	-6307.48
10771	734933.64	7234517.38	-6318.40
10772	734983.64	7234517.38	-6324.06
10773	735033.64	7234517.38	-6324.75
10774	735083.64	7234517.38	-6323.88
10775	735133.64	7234517.38	-6322.83
10776	735183.64	7234517.38	-6321.54
10777	735233.64	7234517.38	-6322.06
10778	735283.64	7234517.38	-6326.30
10779	735333.64	7234517.38	-6331.99
10780	735383.64	7234517.38	-6338.58
10781	735433.64	7234517.38	-6347.35
10782	735483.64	7234517.38	-6356.17
10783	735533.64	7234517.38	-6364.60
10784	735583.64	7234517.38	-6374.28
10785	735633.64	7234517.38	-6384.65
10786	735683.64	7234517.38	-6394.20
10787	735733.64	7234517.38	-6404.69
10788	735783.64	7234517.38	-6413.75
10789	735833.64	7234517.38	-6421.86
10790	735883.64	7234517.38	-6429.49
10791	735933.64	7234517.38	-6436.01
10792	735983.64	7234517.38	-6441.10
10793	736033.64	7234517.38	-6442.46
10794	736083.64	7234517.38	-6439.65
10795	736133.64	7234517.38	-6432.97
10796	736183.64	7234517.38	-6424.17
10797	736233.64	7234517.38	-6415.51
10798	736283.64	7234517.38	-6408.89
10799	736333.64	7234517.38	-6403.60
10800	736383.64	7234517.38	-6401.78
10801	736433.64	7234517.38	-6403.26
10802	736483.64	7234517.38	-6409.12
10803	736533.64	7234517.38	-6417.99
10804	736583.64	7234517.38	-6428.85
10805	736633.64	7234517.38	-6441.76
10806	736683.64	7234517.38	-6454.92
10807	736733.64	7234517.38	-6466.71
10808	736783.64	7234517.38	-6478.96
10809	736833.64	7234517.38	-6490.90
10810	736883.64	7234517.38	-6499.16
10811	736933.64	7234517.38	-6504.34
10812	736983.64	7234517.38	-6508.89
10813	737033.64	7234517.38	-6511.53
10814	737083.64	7234517.38	-6512.63
10815	737133.64	7234517.38	-6514.19
10816	737183.64	7234517.38	-6513.51
10817	737233.64	7234517.38	-6510.59
10818	737283.64	7234517.38	-6506.34
10819	737333.64	7234517.38	-6501.20
10820	737383.64	7234517.38	-6495.60
10821	737433.64	7234517.38	-6491.07
10822	737483.64	7234517.38	-6487.50
10823	737533.64	7234517.38	-6481.33
10824	737583.64	7234517.38	-6472.88
10825	737633.64	7234517.38	-6463.32
10826	737683.64	7234517.38	-6451.17
10827	737733.64	7234517.38	-6438.94
10828	737783.64	7234517.38	-6429.41
10829	737833.64	7234517.38	-6422.07
10830	737883.64	7234517.38	-6414.29
10831	737933.64	7234517.38	-6405.80
10832	737983.64	7234517.38	-6397.74
10833	738033.64	7234517.38	-6389.47
10834	738083.64	7234517.38	-6382.36
10835	738133.64	7234517.38	-6377.62
10836	738183.64	7234517.38	-6373.09
10837	738233.64	7234517.38	-6368.39
10838	738283.64	7234517.38	-6363.36
10839	738333.64	7234517.38	-6358.27
10840	738383.64	7234517.38	-6352.62
10841	738433.64	7234517.38	-6348.41
10842	738483.64	7234517.38	-6346.42
10843	738533.64	7234517.38	-6346.82
10844	738583.64	7234517.38	-6347.88
10845	738633.64	7234517.38	-6349.28
10846	738683.64	7234517.38	-6349.58
10847	738733.64	7234517.38	-6348.50
10848	738783.64	7234517.38	-6346.42
10849	738833.64	7234517.38	-6345.51
10850	738883.64	7234517.38	-6345.95
10851	738933.64	7234517.38	-6346.89
10852	738983.64	7234517.38	-6349.23
10853	739033.64	7234517.38	-6353.24
10854	739083.64	7234517.38	-6358.65
10855	739133.64	7234517.38	-6364.78
10856	739183.64	7234517.38	-6370.58
10857	739233.64	7234517.38	-6375.59
10858	739283.64	7234517.38	-6379.31
10859	739333.64	7234517.38	-6381.17
10860	739383.64	7234517.38	-6381.03
10861	739433.64	7234517.38	-6379.28
10862	739483.64	7234517.38	-6376.66
10863	739533.64	7234517.38	-6372.45
10864	739583.64	7234517.38	-6366.42
10865	739633.64	7234517.38	-6360.21
10866	739683.64	7234517.38	-6353.31
10867	739733.64	7234517.38	-6345.10
10868	739783.64	7234517.38	-6337.27
10869	739833.64	7234517.38	-6328.22
10870	739883.64	7234517.38	-6317.11
10871	739933.64	7234517.38	-6304.95
10872	739983.64	7234517.38	-6292.07
10873	740033.64	7234517.38	-6280.18
10874	740083.64	7234517.38	-6269.82
10875	740133.64	7234517.38	-6261.20
10876	740183.64	7234517.38	-6254.69
10877	740233.64	7234517.38	-6251.72
10878	740283.64	7234517.38	-6251.18
10879	740333.64	7234517.38	-6253.02
10880	740383.64	7234517.38	-6258.02
10881	740433.64	7234517.38	-6263.45
10882	740483.64	7234517.38	-6268.97
10883	740533.64	7234517.38	-6268.68
10884	740583.64	7234517.38	-6263.20
10885	740633.64	7234517.38	-6254.57
10886	740683.64	7234517.38	-6245.29
10887	740733.64	7234517.38	-6234.77
10888	740783.64	7234517.38	-6226.47
10889	740833.64	7234517.38	-6218.92
10890	740883.64	7234517.38	-6212.25
10891	740933.64	7234517.38	-6207.60
10892	740983.64	7234517.38	-6205.58
10893	741033.64	7234517.38	-6206.82
10894	741083.64	7234517.38	-6208.23
10895	741133.64	7234517.38	-6207.42
10896	741183.64	7234517.38	-6202.47
10897	741233.64	7234517.38	-6197.84
10898	741283.64	7234517.38	-6192.89
10899	741333.64	7234517.38	-6187.59
10900	741383.64	7234517.38	-6181.78
10901	741433.64	7234517.38	-6174.46
10902	741483.64	7234517.38	-6168.02
10903	741533.64	7234517.38	-6162.81
10904	741583.64	7234517.38	-6159.00
10905	741633.64	7234517.38	-6157.07
10906	741683.64	7234517.38	-6155.29
10907	741733.64	7234517.38	-6151.31
10908	741783.64	7234517.38	-6144.79
10909	741833.64	7234517.38	-6136.97
10910	741883.64	7234517.38	-6129.17
10911	741933.64	7234517.38	-6117.88
10912	741983.64	7234517.38	-6102.20
10913	742033.64	7234517.38	-6086.39
10914	742083.64	7234517.38	-6068.98
10915	742133.64	7234517.38	-6052.16
10916	742183.64	7234517.38	-6041.17
10917	742233.64	7234517.38	-6035.16
10918	742283.64	7234517.38	-6032.75
10919	742333.64	7234517.38	-6030.31
10920	742383.64	7234517.38	-6029.38
10921	742433.64	7234517.38	-6027.63
10922	742483.64	7234517.38	-6023.36
10923	742533.64	7234517.38	-6016.44
10924	742583.64	7234517.38	-6010.65
10925	742633.64	7234517.38	-6004.80
10926	742683.64	7234517.38	-5998.63
10927	742733.64	7234517.38	-5993.79
10928	742783.64	7234517.38	-5989.65
10929	742833.64	7234517.38	-5985.53
10930	742883.64	7234517.38	-5981.46
10931	742933.64	7234517.38	-5977.46
10932	742983.64	7234517.38	-5973.59
10933	743033.64	7234517.38	-5970.88
10934	743083.64	7234517.38	-5969.51
10935	743133.64	7234517.38	-5969.28
10936	743183.64	7234517.38	-5970.83
10937	743233.64	7234517.38	-5973.93
10938	743283.64	7234517.38	-5978.01
10939	743333.64	7234517.38	-5984.55
10940	743383.64	7234517.38	-5993.83
10941	743433.64	7234517.38	-6008.94
10942	743483.64	7234517.38	-6027.67
10943	743533.64	7234517.38	-6046.99
10944	743583.64	7234517.38	-6067.62
10945	743633.64	7234517.38	-6087.74
10946	743683.64	7234517.38	-6104.22
10947	743733.64	7234517.38	-6117.70
10948	743783.64	7234517.38	-6128.72
10949	743833.64	7234517.38	-6134.68
10950	743883.64	7234517.38	-6136.78
10951	733233.64	7234567.38	-6472.21
10952	733283.64	7234567.38	-6472.87
10953	733333.64	7234567.38	-6473.15
10954	733383.64	7234567.38	-6473.23
10955	733433.64	7234567.38	-6472.81
10956	733483.64	7234567.38	-6471.47
10957	733533.64	7234567.38	-6470.37
10958	733583.64	7234567.38	-6469.63
10959	733633.64	7234567.38	-6468.12
10960	733683.64	7234567.38	-6465.88
10961	733733.64	7234567.38	-6462.48
10962	733783.64	7234567.38	-6456.94
10963	733833.64	7234567.38	-6450.11
10964	733883.64	7234567.38	-6442.84
10965	733933.64	7234567.38	-6434.59
10966	733983.64	7234567.38	-6425.87
10967	734033.64	7234567.38	-6417.57
10968	734083.64	7234567.38	-6408.13
10969	734133.64	7234567.38	-6397.84
10970	734183.64	7234567.38	-6387.43
10971	734233.64	7234567.38	-6374.60
10972	734283.64	7234567.38	-6358.52
10973	734333.64	7234567.38	-6341.47
10974	734383.64	7234567.38	-6324.18
10975	734433.64	7234567.38	-6307.81
10976	734483.64	7234567.38	-6295.88
10977	734533.64	7234567.38	-6289.47
10978	734583.64	7234567.38	-6286.05
10979	734633.64	7234567.38	-6284.52
10980	734683.64	7234567.38	-6283.38
10981	734733.64	7234567.38	-6286.52
10982	734783.64	7234567.38	-6294.04
10983	734833.64	7234567.38	-6302.54
10984	734883.64	7234567.38	-6314.16
10985	734933.64	7234567.38	-6326.13
10986	734983.64	7234567.38	-6330.83
10987	735033.64	7234567.38	-6329.63
10988	735083.64	7234567.38	-6326.81
10989	735133.64	7234567.38	-6323.79
10990	735183.64	7234567.38	-6321.63
10991	735233.64	7234567.38	-6323.75
10992	735283.64	7234567.38	-6330.02
10993	735333.64	7234567.38	-6337.33
10994	735383.64	7234567.38	-6345.07
10995	735433.64	7234567.38	-6354.08
10996	735483.64	7234567.38	-6363.03
10997	735533.64	7234567.38	-6371.30
10998	735583.64	7234567.38	-6380.35
10999	735633.64	7234567.38	-6389.53
11000	735683.64	7234567.38	-6398.24
11001	735733.64	7234567.38	-6406.30
11002	735783.64	7234567.38	-6413.91
11003	735833.64	7234567.38	-6421.71
11004	735883.64	7234567.38	-6428.70
11005	735933.64	7234567.38	-6434.38
11006	735983.64	7234567.38	-6438.74
11007	736033.64	7234567.38	-6439.85
11008	736083.64	7234567.38	-6437.66
11009	736133.64	7234567.38	-6432.72
11010	736183.64	7234567.38	-6426.49
11011	736233.64	7234567.38	-6419.93
11012	736283.64	7234567.38	-6415.20
11013	736333.64	7234567.38	-6411.90
11014	736383.64	7234567.38	-6411.72
11015	736433.64	7234567.38	-6415.19
11016	736483.64	7234567.38	-6422.27
11017	736533.64	7234567.38	-6432.46
11018	736583.64	7234567.38	-6444.21
11019	736633.64	7234567.38	-6456.75
11020	736683.64	7234567.38	-6468.58
11021	736733.64	7234567.38	-6478.07
11022	736783.64	7234567.38	-6487.00
11023	736833.64	7234567.38	-6495.98
11024	736883.64	7234567.38	-6501.59
11025	736933.64	7234567.38	-6505.18
11026	736983.64	7234567.38	-6508.66
11027	737033.64	7234567.38	-6511.23
11028	737083.64	7234567.38	-6513.47
11029	737133.64	7234567.38	-6515.68
11030	737183.64	7234567.38	-6515.47
11031	737233.64	7234567.38	-6512.77
11032	737283.64	7234567.38	-6507.84
11033	737333.64	7234567.38	-6501.33
11034	737383.64	7234567.38	-6494.80
11035	737433.64	7234567.38	-6490.03
11036	737483.64	7234567.38	-6487.43
11037	737533.64	7234567.38	-6483.21
11038	737583.64	7234567.38	-6478.22
11039	737633.64	7234567.38	-6471.28
11040	737683.64	7234567.38	-6461.12
11041	737733.64	7234567.38	-6448.69
11042	737783.64	7234567.38	-6437.19
11043	737833.64	7234567.38	-6428.38
11044	737883.64	7234567.38	-6418.58
11045	737933.64	7234567.38	-6407.60
11046	737983.64	7234567.38	-6398.42
11047	738033.64	7234567.38	-6389.56
11048	738083.64	7234567.38	-6382.52
11049	738133.64	7234567.38	-6378.38
11050	738183.64	7234567.38	-6374.24
11051	738233.64	7234567.38	-6368.31
11052	738283.64	7234567.38	-6361.72
11053	738333.64	7234567.38	-6355.28
11054	738383.64	7234567.38	-6348.52
11055	738433.64	7234567.38	-6344.58
11056	738483.64	7234567.38	-6343.28
11057	738533.64	7234567.38	-6344.17
11058	738583.64	7234567.38	-6344.62
11059	738633.64	7234567.38	-6343.70
11060	738683.64	7234567.38	-6342.02
11061	738733.64	7234567.38	-6339.80
11062	738783.64	7234567.38	-6338.14
11063	738833.64	7234567.38	-6339.64
11064	738883.64	7234567.38	-6342.58
11065	738933.64	7234567.38	-6345.54
11066	738983.64	7234567.38	-6348.75
11067	739033.64	7234567.38	-6352.77
11068	739083.64	7234567.38	-6357.93
11069	739133.64	7234567.38	-6363.99
11070	739183.64	7234567.38	-6369.50
11071	739233.64	7234567.38	-6373.70
11072	739283.64	7234567.38	-6376.12
11073	739333.64	7234567.38	-6377.05
11074	739383.64	7234567.38	-6375.52
11075	739433.64	7234567.38	-6372.52
11076	739483.64	7234567.38	-6368.46
11077	739533.64	7234567.38	-6363.40
11078	739583.64	7234567.38	-6357.25
11079	739633.64	7234567.38	-6351.41
11080	739683.64	7234567.38	-6345.47
11081	739733.64	7234567.38	-6339.14
11082	739783.64	7234567.38	-6332.32
11083	739833.64	7234567.38	-6324.02
11084	739883.64	7234567.38	-6313.41
11085	739933.64	7234567.38	-6302.23
11086	739983.64	7234567.38	-6290.02
11087	740033.64	7234567.38	-6277.62
11088	740083.64	7234567.38	-6268.35
11089	740133.64	7234567.38	-6260.71
11090	740183.64	7234567.38	-6254.17
11091	740233.64	7234567.38	-6250.70
11092	740283.64	7234567.38	-6249.82
11093	740333.64	7234567.38	-6252.04
11094	740383.64	7234567.38	-6257.54
11095	740433.64	7234567.38	-6263.73
11096	740483.64	7234567.38	-6269.37
11097	740533.64	7234567.38	-6271.89
11098	740583.64	7234567.38	-6268.64
11099	740633.64	7234567.38	-6260.08
11100	740683.64	7234567.38	-6247.70
11101	740733.64	7234567.38	-6234.61
11102	740783.64	7234567.38	-6223.91
11103	740833.64	7234567.38	-6212.63
11104	740883.64	7234567.38	-6204.68
11105	740933.64	7234567.38	-6199.68
11106	740983.64	7234567.38	-6195.52
11107	741033.64	7234567.38	-6194.00
11108	741083.64	7234567.38	-6195.64
11109	741133.64	7234567.38	-6196.80
11110	741183.64	7234567.38	-6194.85
11111	741233.64	7234567.38	-6191.68
11112	741283.64	7234567.38	-6186.19
11113	741333.64	7234567.38	-6180.70
11114	741383.64	7234567.38	-6175.92
11115	741433.64	7234567.38	-6169.59
11116	741483.64	7234567.38	-6165.48
11117	741533.64	7234567.38	-6163.41
11118	741583.64	7234567.38	-6160.87
11119	741633.64	7234567.38	-6159.05
11120	741683.64	7234567.38	-6157.16
11121	741733.64	7234567.38	-6152.75
11122	741783.64	7234567.38	-6145.15
11123	741833.64	7234567.38	-6134.39
11124	741883.64	7234567.38	-6124.10
11125	741933.64	7234567.38	-6109.69
11126	741983.64	7234567.38	-6092.80
11127	742033.64	7234567.38	-6077.92
11128	742083.64	7234567.38	-6062.58
11129	742133.64	7234567.38	-6047.99
11130	742183.64	7234567.38	-6037.26
11131	742233.64	7234567.38	-6032.93
11132	742283.64	7234567.38	-6032.88
11133	742333.64	7234567.38	-6032.69
11134	742383.64	7234567.38	-6033.27
11135	742433.64	7234567.38	-6032.02
11136	742483.64	7234567.38	-6025.96
11137	742533.64	7234567.38	-6017.34
11138	742583.64	7234567.38	-6009.74
11139	742633.64	7234567.38	-6002.66
11140	742683.64	7234567.38	-5995.76
11141	742733.64	7234567.38	-5990.06
11142	742783.64	7234567.38	-5986.13
11143	742833.64	7234567.38	-5982.85
11144	742883.64	7234567.38	-5979.61
11145	742933.64	7234567.38	-5976.33
11146	742983.64	7234567.38	-5972.68
11147	743033.64	7234567.38	-5970.32
11148	743083.64	7234567.38	-5969.44
11149	743133.64	7234567.38	-5969.34
11150	743183.64	7234567.38	-5971.58
11151	743233.64	7234567.38	-5975.54
11152	743283.64	7234567.38	-5980.61
11153	743333.64	7234567.38	-5987.96
11154	743383.64	7234567.38	-5998.40
11155	743433.64	7234567.38	-6013.32
11156	743483.64	7234567.38	-6031.31
11157	743533.64	7234567.38	-6050.00
11158	743583.64	7234567.38	-6069.15
11159	743633.64	7234567.38	-6086.71
11160	743683.64	7234567.38	-6102.52
11161	743733.64	7234567.38	-6116.45
11162	743783.64	7234567.38	-6129.53
11163	733233.64	7234617.38	-6469.96
11164	733283.64	7234617.38	-6470.00
11165	733333.64	7234617.38	-6469.51
11166	733383.64	7234617.38	-6469.10
11167	733433.64	7234617.38	-6468.32
11168	733483.64	7234617.38	-6467.00
11169	733533.64	7234617.38	-6466.23
11170	733583.64	7234617.38	-6465.80
11171	733633.64	7234617.38	-6464.39
11172	733683.64	7234617.38	-6461.74
11173	733733.64	7234617.38	-6457.35
11174	733783.64	7234617.38	-6450.72
11175	733833.64	7234617.38	-6442.87
11176	733883.64	7234617.38	-6434.61
11177	733933.64	7234617.38	-6425.75
11178	733983.64	7234617.38	-6415.68
11179	734033.64	7234617.38	-6405.79
11180	734083.64	7234617.38	-6394.32
11181	734133.64	7234617.38	-6382.54
11182	734183.64	7234617.38	-6371.36
11183	734233.64	7234617.38	-6358.88
11184	734283.64	7234617.38	-6344.39
11185	734333.64	7234617.38	-6328.78
11186	734383.64	7234617.38	-6312.96
11187	734433.64	7234617.38	-6298.78
11188	734483.64	7234617.38	-6288.92
11189	734533.64	7234617.38	-6284.86
11190	734583.64	7234617.38	-6284.93
11191	734633.64	7234617.38	-6286.73
11192	734683.64	7234617.38	-6287.73
11193	734733.64	7234617.38	-6290.95
11194	734783.64	7234617.38	-6298.29
11195	734833.64	7234617.38	-6306.11
11196	734883.64	7234617.38	-6316.44
11197	734933.64	7234617.38	-6327.97
11198	734983.64	7234617.38	-6332.47
11199	735033.64	7234617.38	-6331.92
11200	735083.64	7234617.38	-6329.95
11201	735133.64	7234617.38	-6327.78
11202	735183.64	7234617.38	-6326.39
11203	735233.64	7234617.38	-6328.91
11204	735283.64	7234617.38	-6335.48
11205	735333.64	7234617.38	-6343.62
11206	735383.64	7234617.38	-6352.20
11207	735433.64	7234617.38	-6361.70
11208	735483.64	7234617.38	-6370.82
11209	735533.64	7234617.38	-6378.63
11210	735583.64	7234617.38	-6386.73
11211	735633.64	7234617.38	-6394.24
11212	735683.64	7234617.38	-6400.92
11213	735733.64	7234617.38	-6407.04
11214	735783.64	7234617.38	-6413.55
11215	735833.64	7234617.38	-6421.12
11216	735883.64	7234617.38	-6427.35
11217	735933.64	7234617.38	-6432.24
11218	735983.64	7234617.38	-6436.20
11219	736033.64	7234617.38	-6436.35
11220	736083.64	7234617.38	-6434.47
11221	736133.64	7234617.38	-6431.36
11222	736183.64	7234617.38	-6427.34
11223	736233.64	7234617.38	-6423.25
11224	736283.64	7234617.38	-6420.54
11225	736333.64	7234617.38	-6419.23
11226	736383.64	7234617.38	-6421.41
11227	736433.64	7234617.38	-6426.79
11228	736483.64	7234617.38	-6435.00
11229	736533.64	7234617.38	-6445.61
11230	736583.64	7234617.38	-6457.33
11231	736633.64	7234617.38	-6468.88
11232	736683.64	7234617.38	-6479.16
11233	736733.64	7234617.38	-6486.59
11234	736783.64	7234617.38	-6492.99
11235	736833.64	7234617.38	-6498.82
11236	736883.64	7234617.38	-6503.13
11237	736933.64	7234617.38	-6506.29
11238	736983.64	7234617.38	-6510.17
11239	737033.64	7234617.38	-6512.89
11240	737083.64	7234617.38	-6515.20
11241	737133.64	7234617.38	-6517.50
11242	737183.64	7234617.38	-6517.62
11243	737233.64	7234617.38	-6515.83
11244	737283.64	7234617.38	-6511.22
11245	737333.64	7234617.38	-6504.45
11246	737383.64	7234617.38	-6497.18
11247	737433.64	7234617.38	-6492.42
11248	737483.64	7234617.38	-6490.12
11249	737533.64	7234617.38	-6487.37
11250	737583.64	7234617.38	-6484.08
11251	737633.64	7234617.38	-6478.81
11252	737683.64	7234617.38	-6470.21
11253	737733.64	7234617.38	-6457.91
11254	737783.64	7234617.38	-6445.33
11255	737833.64	7234617.38	-6434.05
11256	737883.64	7234617.38	-6422.48
11257	737933.64	7234617.38	-6410.79
11258	737983.64	7234617.38	-6401.55
11259	738033.64	7234617.38	-6392.67
11260	738083.64	7234617.38	-6384.71
11261	738133.64	7234617.38	-6379.32
11262	738183.64	7234617.38	-6373.88
11263	738233.64	7234617.38	-6366.88
11264	738283.64	7234617.38	-6359.61
11265	738333.64	7234617.38	-6352.50
11266	738383.64	7234617.38	-6345.60
11267	738433.64	7234617.38	-6340.90
11268	738483.64	7234617.38	-6338.80
11269	738533.64	7234617.38	-6338.57
11270	738583.64	7234617.38	-6337.85
11271	738633.64	7234617.38	-6335.73
11272	738683.64	7234617.38	-6333.69
11273	738733.64	7234617.38	-6331.97
11274	738783.64	7234617.38	-6332.01
11275	738833.64	7234617.38	-6335.56
11276	738883.64	7234617.38	-6340.26
11277	738933.64	7234617.38	-6344.99
11278	738983.64	7234617.38	-6349.20
11279	739033.64	7234617.38	-6353.23
11280	739083.64	7234617.38	-6357.86
11281	739133.64	7234617.38	-6363.68
11282	739183.64	7234617.38	-6368.80
11283	739233.64	7234617.38	-6371.92
11284	739283.64	7234617.38	-6373.15
11285	739333.64	7234617.38	-6372.70
11286	739383.64	7234617.38	-6370.27
11287	739433.64	7234617.38	-6366.26
11288	739483.64	7234617.38	-6360.87
11289	739533.64	7234617.38	-6354.73
11290	739583.64	7234617.38	-6348.34
11291	739633.64	7234617.38	-6341.93
11292	739683.64	7234617.38	-6336.39
11293	739733.64	7234617.38	-6331.36
11294	739783.64	7234617.38	-6326.35
11295	739833.64	7234617.38	-6319.45
11296	739883.64	7234617.38	-6310.19
11297	739933.64	7234617.38	-6300.21
11298	739983.64	7234617.38	-6289.10
11299	740033.64	7234617.38	-6277.79
11300	740083.64	7234617.38	-6269.15
11301	740133.64	7234617.38	-6262.08
11302	740183.64	7234617.38	-6255.18
11303	740233.64	7234617.38	-6250.28
11304	740283.64	7234617.38	-6248.85
11305	740333.64	7234617.38	-6251.88
11306	740383.64	7234617.38	-6258.18
11307	740433.64	7234617.38	-6265.09
11308	740483.64	7234617.38	-6270.89
11309	740533.64	7234617.38	-6274.17
11310	740583.64	7234617.38	-6272.29
11311	740633.64	7234617.38	-6264.02
11312	740683.64	7234617.38	-6250.22
