,X,Y,Z,X_c,Y_c,Z_c,G_x,G_y,G_z,dip,azimuth,polarity,surface,series,id,order_series,smooth
2130,30000.0,140000.0,-2668.0,0.33581428571428573,0.6858142857142857,0.5074257142857143,0.08338676913329987,-0.0227431399684269,0.9962576957383498,4.958413129238072,105.25594616257729,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2131,35000.0,140000.0,-2962.0,0.35009999999999997,0.6858142857142857,0.5065857142857143,0.044588752876690015,-0.0029113748810982924,0.9990011846905904,2.561040110751748,93.73576371260283,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2132,40000.0,140000.0,-3158.0,0.3643857142857143,0.6858142857142857,0.5060257142857143,0.025028150810779415,0.0027134254601627974,0.9996830642705041,1.4425627117569677,83.81244841383747,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2133,44999.0,140000.0,-3202.0,0.3786685714285714,0.6858142857142857,0.5059,0.045886612306185036,-9.989466496425669e-05,0.9989466496425712,2.6300389670284448,90.12473210308775,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2134,50000.0,140000.0,-3567.0,0.39295714285714284,0.6858142857142857,0.5048571428571429,0.06164051810139558,-0.009951972307980585,0.9980487987946145,3.579804417616823,99.17136394292731,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2135,55000.0,140000.0,-3813.0,0.40724285714285713,0.6858142857142857,0.5041542857142857,0.03537330190398927,-0.01601648294442129,0.9992458164968719,2.2253762206985224,114.36028082819895,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2136,60000.0,140000.0,-3883.0,0.4215285714285714,0.6858142857142857,0.5039542857142857,0.019029475959965896,-0.006570096778772313,0.9997973359001345,1.1535419086270928,109.04769163295053,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2137,65000.0,140000.0,-4072.0,0.4358142857142857,0.6858142857142857,0.5034142857142857,0.013865286831168212,-0.0025997412808440395,0.999900492632323,0.808293060958004,100.61965527615513,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2138,70000.0,140000.0,-4069.0,0.4501,0.6858142857142857,0.5034228571428572,0.027522362144252747,-0.006268929599443249,0.9996015306629327,1.617519429276605,102.83167436947568,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2139,75000.0,140000.0,-4227.0,0.4643857142857143,0.6858142857142857,0.5029714285714285,0.02549092318685817,-0.0007205499103001305,0.9996747939419641,1.4612640978114564,91.61914411908351,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2140,80000.0,140000.0,-4397.0,0.4786714285714286,0.6858142857142857,0.5024857142857143,0.022395712308745028,0.002232767610629962,0.9997466913268485,1.2896498983368616,84.30664099760969,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
