#X,Y,Z,attr 
 40800.000, 42794.346,  -477.041,     0.582
 40800.000, 73998.534,  -745.918,     0.966
 40800.000,113549.843,  -951.190,     0.279
 40800.000, 85544.084,  -821.088,     0.814
 40800.000,106528.901,  -965.646,     0.841
 40800.000, 92252.984, -1058.163,     0.759
 40800.000,103876.545, -1017.687,     0.689
 40800.000, 66041.466,  -679.422,     0.770
 40800.000, 75402.723,  -780.612,     0.448
 40800.000, 83905.864,  -988.776,     0.857
 40800.000,107074.974, -1118.878,     0.774
 40800.000, 59956.649,  -647.619,     0.878
 40800.000, 91316.859, -1037.925,     0.944
 40800.000,109415.288, -1170.918,     0.671
 40800.000,114095.916, -1011.905,     0.357
 40800.000, 62296.963,  -696.769,     0.558
 40800.000, 78523.141,  -867.347,     0.792
 40800.000,101926.283,  -994.558,     0.640
 40800.000,105358.743, -1058.163,     0.847
 40800.000, 68069.738,  -667.857,     0.534
 40800.000, 61750.890,  -653.401,     0.904
 40800.000, 83749.843,  -858.673,     0.666
 40800.000, 43652.461,  -517.517,     0.818
 40800.000,107465.026, -1035.034,     0.859
 40800.000, 60502.723,  -647.619,     0.937
 40800.000, 85310.052, -1052.381,     0.681
 40800.000, 92799.058,  -988.776,     0.834
 40800.000, 61906.911,  -636.054,     0.649
 40800.000,108713.194, -1058.163,     0.932
 40800.000,108167.120, -1220.068,     0.787
 40800.000, 91940.942,  -980.102,     0.760
 40800.000, 95139.372,  -974.320,     0.550
 40800.000, 83047.749,  -948.299,     0.863
 40800.000, 73764.503,  -719.898,     0.674
 40800.000, 67211.623,  -696.769,     0.683
 40800.000,107777.068,  -930.952,     0.394
 40800.000, 83515.812,  -913.605,     0.919
 40800.000, 97869.738,  -991.667,     0.821
 40800.000, 98649.843, -1075.510,     0.925
 40800.000,108947.225, -1156.463,     0.918
 40800.000,107699.058,  -994.558,     0.492
 40800.000,102160.314, -1069.728,     0.956
 40800.000, 70800.105,  -771.939,     0.723
 40800.000, 84607.958,  -864.456,     0.480
 40800.000, 83749.843, -1026.361,     0.915
 40800.000, 87104.293,  -823.980,     0.910
 40800.000,114017.906, -1020.578,     0.642
 40800.000,111911.623, -1220.068,     0.557
 40800.000, 83281.780,  -884.694,     0.953
 40800.000,111911.623, -1208.503,     0.590
 40800.000, 68459.791,  -743.027,     0.232
 40800.000,102160.314, -1089.966,     0.827
 40800.000, 94749.319,  -942.517,     0.862
 40800.000, 89444.607,  -864.456,     0.565
 40800.000, 86246.178,  -841.327,     0.827
 40800.000, 87962.408,  -904.932,     0.914
 40800.000, 97323.665, -1130.442,     0.606
 40800.000, 84529.948,  -850.000,     0.603
 40800.000,109649.319, -1037.925,     0.419
 40800.000, 87728.377,  -945.408,     0.889
 40800.000, 87650.366, -1023.469,     0.815
 40800.000,107933.089, -1214.286,     0.358
 40800.000, 71892.251,  -696.769,     0.925
 40800.000, 73452.461,  -823.980,     0.786
 40800.000, 51297.487,  -494.388,     0.517
 40800.000, 48255.079,  -529.082,     0.620
 40800.000, 58006.387,  -540.646,     0.965
 40800.000, 82033.613,  -855.782,     0.636
 40800.000, 95607.435,  -930.952,     0.897
 40800.000, 45134.660,  -459.694,     0.802
 40800.000,101536.230, -1118.878,     0.982
 40800.000, 89678.639,  -881.803,     0.808
 40800.000, 61360.838,  -650.510,     0.854
 40800.000, 64871.309,  -670.748,     0.973
 40800.000, 54651.937,  -595.578,     0.890
 40800.000,103954.555, -1159.354,     0.851
 40800.000, 90458.743, -1020.578,     0.913
 40800.000, 77509.005,  -887.585,     0.926
 40800.000, 96465.550, -1101.531,     0.466
 40800.000, 47630.995,  -575.340,     0.562
 40800.000, 83983.874,  -838.435,     0.576
 40800.000,106684.921, -1032.143,     0.555
 40800.000, 78289.110,  -876.020,     0.698
 40800.000,103408.482, -1104.422,     0.399
 40800.000, 91862.932, -1095.748,     0.804
 40800.000, 46070.785,  -540.646,     0.725
 40800.000, 76650.890,  -855.782,     0.842
 40800.000, 49347.225,  -494.388,     0.949
 40800.000, 87260.314,  -925.170,     0.777
 40800.000,112925.759, -1026.361,     0.860
 40800.000, 60970.785,  -604.252,     0.814
 40800.000, 80239.372,  -763.265,     0.328
 40800.000, 83671.832,  -786.395,     0.284
 40800.000, 93891.204,  -942.517,     0.439
 40800.000, 56602.199,  -546.429,     0.877
 40800.000, 87728.377,  -916.497,     0.757
 40800.000, 85700.105,  -887.585,     0.528
 40800.000,103954.555, -1092.857,     0.548
 40800.000, 76728.901,  -792.177,     0.553
 40800.000,100210.052, -1107.313,     0.752
 40800.000,111911.623, -1043.707,     0.735
 40800.000,107855.079, -1017.687,     0.724
 40800.000, 80629.424,  -881.803,     0.579
 40800.000,105514.764, -1009.014,     0.501
 40800.000, 59644.607,  -653.401,     0.630
 40800.000, 51999.581,  -534.864,     0.945
 40800.000, 81019.476,  -956.973,     0.961
 40800.000, 59176.545,  -615.816,     0.907
 40800.000,100522.094, -1066.837,     0.781
 40800.000, 57538.325,  -572.449,     0.652
 40800.000, 53325.759,  -505.952,     0.007
 40800.000, 91784.921, -1084.184,     0.953
 40800.000, 75948.796,  -754.592,     0.613
 40800.000, 77040.942,  -754.592,     0.922
 40800.000, 84139.895, -1035.034,     0.543
 40800.000,101692.251,  -968.537,     0.952
 40800.000, 56758.220,  -647.619,     0.481
 40800.000, 73452.461,  -806.633,     0.956
 40800.000, 86558.220,  -939.626,     0.542
 40800.000, 51999.581,  -560.884,     0.949
 40800.000, 89444.607,  -974.320,     0.815
 40800.000,104266.597, -1046.599,     0.981
 40800.000,102784.398,  -922.279,     0.967
 40800.000, 56368.168,  -612.925,     0.890
 40800.000,101770.262, -1127.551,     0.956
 40800.000, 59722.618,  -638.946,     0.906
 40800.000, 80005.340,  -936.735,     0.915
 40800.000, 74232.565,  -734.354,     0.623
 40800.000,107152.984,  -936.735,     0.579
 40800.000, 86870.262,  -974.320,     0.451
 40800.000, 86480.209,  -991.667,     0.770
 40800.000, 79927.330,  -818.197,     0.888
 40800.000, 80317.382,  -852.891,     0.949
 40800.000, 80083.351,  -858.673,     0.644
 40800.000, 64481.257,  -670.748,     0.890
 40800.000,104422.618,  -956.973,     0.571
 40800.000, 55822.094,  -529.082,     0.013
 40800.000, 60580.733,  -584.014,     0.781
 40800.000, 77196.963,  -823.980,     0.843
 40800.000,109883.351, -1011.905,     0.890
 40800.000, 88508.482,  -997.449,     0.639
 40800.000, 40532.042,  -381.633,     0.453
 40800.000, 90380.733, -1049.490,     0.461
 40800.000, 42170.262,  -396.088,     0.957
 40800.000,107465.026, -1000.340,     0.936
 40800.000, 59956.649,  -586.905,     0.808
 40800.000, 42872.356,  -430.782,     0.868
 40800.000, 87104.293,  -907.823,     0.671
 40800.000,101770.262, -1089.966,     0.828
 40800.000, 68615.812,  -670.748,     0.578
 40800.000, 50127.330,  -503.061,     0.964
 40800.000,108635.183, -1156.463,     0.968
 40800.000, 48489.110,  -586.905,     0.656
 40800.000, 95919.476, -1121.769,     0.624
 40800.000,106606.911, -1139.116,     0.888
 40800.000, 67523.665,  -728.571,     0.882
 40800.000, 95061.361,  -951.190,     0.879
 40800.000, 90068.691,  -887.585,     0.890
 40800.000, 67211.623,  -667.857,     0.683
 40800.000,106606.911,  -997.449,     0.970
 40800.000, 84841.990,  -890.476,     0.869
 40800.000, 99741.990, -1092.857,     0.754
 40800.000, 55120.000,  -612.925,     0.962
 40800.000, 87650.366,  -930.952,     0.855
 40800.000, 78913.194,  -844.218,     0.680
 40800.000,109727.330,  -951.190,     0.482
 40800.000, 87026.283,  -942.517,     0.902
 40800.000, 89756.649,  -928.061,     0.791
 40800.000,109961.361, -1130.442,     0.786
 40800.000, 98883.874,  -962.755,     0.960
 40800.000, 42014.241,  -396.088,     0.950
 40800.000, 85700.105,  -945.408,     0.951
 40800.000, 93423.141,  -951.190,     0.839
 40800.000, 82891.728, -1020.578,     0.586
 40800.000, 78289.110,  -754.592,     0.728
 40800.000, 46772.880,  -526.190,     0.816
 40800.000,101692.251,  -922.279,     0.799
 40800.000, 51453.508,  -569.558,     0.958
 40800.000, 44510.576,  -531.973,     0.951
 40800.000, 89678.639,  -896.259,     0.642
 40800.000, 85076.021,  -959.864,     0.650
 40800.000, 55120.000,  -595.578,     0.656
 40800.000, 82501.675,  -878.912,     0.725
 40800.000, 79459.267,  -841.327,     0.902
 40800.000, 62140.942,  -676.531,     0.951
 40800.000, 99976.021, -1121.769,     0.826
 40800.000, 69005.864,  -673.639,     0.567
 40800.000, 90458.743,  -893.367,     0.910
 40800.000, 95373.403, -1072.619,     0.890
 40800.000,103096.440, -1150.680,     0.953
 40800.000, 82345.654,  -832.653,     0.819
 40800.000,112691.728, -1159.354,     0.894
 40800.000, 76026.806,  -812.415,     0.714
 40800.000, 96075.497, -1150.680,     0.845
 40800.000, 66587.539,  -717.007,     0.839
 40800.000,108245.131, -1142.007,     0.949
 40800.000, 92487.016, -1055.272,     0.847
 40800.000,103330.471,  -939.626,     0.606
 40800.000, 54183.874,  -595.578,     0.971
 40800.000, 56602.199,  -650.510,     0.510
 40800.000, 87182.304,  -956.973,     0.894
 40800.000, 96699.581, -1035.034,     0.694
 40800.000, 50049.319,  -517.517,     0.637
 40800.000, 53481.780,  -511.735,     0.649
 40800.000, 98181.780,  -974.320,     0.578
 40800.000,103720.524, -1035.034,     0.756
 40800.000,101614.241, -1144.898,     0.742
 40800.000,109961.361,  -968.537,     0.690
 40800.000, 95373.403, -1046.599,     0.524
 40800.000,100210.052, -1006.122,     0.974
 40800.000, 94515.288,  -913.605,     0.957
 40800.000, 79693.298,  -922.279,     0.941
 40800.000, 94281.257,  -991.667,     0.978
 40800.000, 90614.764, -1063.946,     0.940
 40800.000, 68225.759,  -664.966,     0.550
 40800.000, 75714.764,  -745.918,     0.615
 40800.000, 71970.262,  -789.286,     0.791
 40800.000,112145.654, -1159.354,     0.740
 40800.000, 52467.644,  -555.102,     0.833
 40800.000, 94047.225,  -916.497,     0.850
 40800.000, 81877.592,  -821.088,     0.849
 40800.000, 82501.675,  -806.633,     0.851
 40800.000, 75636.754,  -878.912,     0.685
 40800.000, 99351.937, -1089.966,     0.818
 40800.000, 91160.838,  -948.299,     0.868
 40800.000, 70332.042,  -777.721,     0.349
 40800.000, 53637.801,  -523.299,     0.720
 40800.000, 98415.812, -1063.946,     0.814
 40800.000,107387.016, -1037.925,     0.623
 40800.000, 91316.859,  -939.626,     0.708
 40800.000, 84763.979,  -936.735,     0.694
 40800.000,113549.843, -1014.796,     0.583
 40800.000, 87962.408, -1032.143,     0.514
 40800.000, 97167.644, -1011.905,     0.955
 40800.000, 60346.702,  -653.401,     0.922
 40800.000, 71346.178,  -722.789,     0.980
 40800.000, 76104.817,  -876.020,     0.766
 40800.000, 95997.487, -1023.469,     0.938
 40800.000,104656.649, -1058.163,     0.943
 40800.000,109103.246, -1185.374,     0.922
 40800.000,112145.654, -1217.177,     0.425
 40800.000, 86480.209,  -823.980,     0.680
 40800.000, 84763.979,  -852.891,     0.762
 40800.000, 84998.010,  -812.415,     0.933
 40800.000, 71658.220,  -676.531,     0.961
 40800.000, 92096.963, -1011.905,     0.575
 40800.000, 72126.283,  -780.612,     0.953
 40800.000, 75714.764,  -795.068,     0.621
 40800.000, 94203.246,  -919.388,     0.579
 40800.000, 57304.293,  -612.925,     0.593
 40800.000,102550.366,  -930.952,     0.952
 40800.000, 85076.021,  -852.891,     0.560
 40800.000, 68147.749,  -734.354,     0.762
 40800.000, 45368.691,  -549.320,     0.756
 40800.000, 64091.204,  -627.381,     0.620
 40800.000, 77743.037,  -774.830,     0.710
 40800.000, 69161.885,  -722.789,     0.973
 40800.000, 97791.728, -1058.163,     0.682
 40800.000, 71814.241,  -717.007,     0.658
 40800.000, 70566.073,  -656.293,     0.910
 40800.000, 75090.681,  -789.286,     0.757
 40800.000, 98805.864,  -948.299,     0.694
 40800.000, 70644.084,  -751.701,     0.935
 40800.000, 86168.168, -1003.231,     0.871
 40800.000, 86792.251,  -893.367,     0.666
 40800.000,112769.738,  -951.190,     0.624
 40800.000, 42014.241,  -448.129,     0.769
 40800.000, 82813.717,  -980.102,     0.523
 40800.000, 84841.990,  -985.884,     0.976
 40800.000, 82423.665,  -864.456,     0.745
 40800.000, 98259.791, -1115.986,     0.897
 40800.000, 98493.822, -1040.816,     0.514
 40800.000, 56914.241,  -638.946,     0.763
 40800.000, 87416.335,  -902.041,     0.517
 40800.000, 90302.723,  -939.626,     0.863
 40800.000, 74310.576,  -832.653,     0.684
 40800.000,107933.089, -1124.660,     0.530
 40800.000, 74700.628,  -826.871,     0.974
 40800.000, 92799.058, -1029.252,     0.847
 40800.000,104500.628, -1006.122,     0.475
 40800.000, 74856.649,  -751.701,     0.875
 40800.000, 71970.262,  -748.810,     0.768
 40800.000, 71502.199,  -679.422,     0.863
 40800.000,101380.209,  -933.844,     0.867
 40800.000, 76884.921,  -751.701,     0.908
 40800.000, 63935.183,  -610.034,     0.929
 40800.000, 85700.105, -1046.599,     0.964
 40800.000, 48957.173,  -575.340,     0.886
 40800.000, 99195.916, -1009.014,     0.979
 40800.000,109415.288, -1176.701,     0.666
 40800.000,100054.031,  -904.932,     0.483
 40800.000,109493.298, -1130.442,     0.778
 40800.000, 56758.220,  -540.646,     0.770
 40800.000, 89600.628,  -945.408,     0.871
 40800.000, 89444.607, -1040.816,     0.456
 40800.000, 89132.565,  -867.347,     0.650
 40800.000, 82267.644,  -844.218,     0.910
 40800.000, 87182.304,  -942.517,     0.894
 40800.000, 97947.749, -1144.898,     0.621
 40800.000, 67367.644,  -638.946,     0.912
 40800.000, 52311.623,  -503.061,     0.976
 40800.000,108167.120,  -945.408,     0.656
 40800.000, 86324.188,  -936.735,     0.759
 40800.000, 89288.586,  -902.041,     0.949
 40800.000, 83905.864,  -852.891,     0.544
 40800.000, 68771.832,  -633.163,     0.797
 40800.000,100600.105,  -925.170,     0.653
 40800.000,101068.168,  -951.190,     0.860
 40800.000, 94827.330,  -887.585,     0.869
 40800.000, 78601.152,  -899.150,     0.676
 40800.000, 73140.419,  -766.156,     0.635
 40800.000,110897.487, -1150.680,     0.878
 40800.000, 43418.429,  -451.020,     0.957
 40800.000,112223.665, -1205.612,     0.783
 40800.000, 78679.162,  -777.721,     0.937
 40800.000, 61750.890,  -595.578,     0.725
 40800.000, 98805.864,  -968.537,     0.763
 40800.000, 40844.084,  -375.850,     0.516
 40800.000,114720.000,  -988.776,     0.902
 40800.000, 59956.649,  -673.639,     0.708
 40800.000,110195.393, -1075.510,     0.903
 40800.000, 80161.361,  -777.721,     0.788
 40800.000, 68615.812,  -740.136,     0.711
 40800.000,109571.309, -1023.469,     0.929
 40800.000,100366.073,  -939.626,     0.808
 40800.000, 51141.466,  -555.102,     0.980
 40800.000, 61984.921,  -656.293,     0.761
 40800.000, 64715.288,  -621.599,     0.770
 40800.000,113159.791, -1199.830,     0.882
 40800.000, 87104.293,  -968.537,     0.878
 40800.000, 92018.953, -1084.184,     0.957
 40800.000, 41078.115,  -378.741,     0.688
 40800.000,104422.618, -1139.116,     0.893
 40800.000, 88118.429,  -988.776,     0.645
 40800.000, 81877.592,  -829.762,     0.680
 40800.000, 86870.262,  -826.871,     0.772
 40800.000, 64559.267,  -679.422,     0.878
 40800.000, 51687.539,  -534.864,     0.770
 40800.000, 40454.031,  -404.762,     0.851
 40800.000, 71502.199,  -743.027,     0.687
 40800.000, 58864.503,  -566.667,     0.763
 40800.000, 66197.487,  -702.551,     0.855
 40800.000, 82969.738,  -881.803,     0.882
 40800.000,104656.649, -1194.048,     0.695
 40800.000, 75948.796,  -771.939,     0.917
 40800.000, 69785.969,  -708.333,     0.780
 40800.000, 58084.398,  -636.054,     0.961
 40800.000,101380.209, -1026.361,     0.897
 40800.000, 68225.759,  -676.531,     0.827
 40800.000,110585.445, -1162.245,     0.945
 40800.000, 51063.455,  -546.429,     0.823
 40800.000, 87104.293,  -930.952,     0.921
 40800.000,109727.330, -1208.503,     0.741
 40800.000, 73764.503,  -740.136,     0.949
 40800.000,114563.979, -1118.878,     0.664
 40800.000, 95763.455, -1147.789,     0.839
 40800.000,111599.581, -1211.395,     0.530
 40800.000, 60892.775,  -693.878,     0.004
 40800.000, 58474.450,  -641.837,     0.898
 40800.000, 91160.838,  -861.565,     0.580
 40800.000,107387.016, -1124.660,     0.857
 40800.000, 75246.702,  -774.830,     0.521
 40800.000, 54417.906,  -633.163,     0.505
 40800.000, 90848.796,  -974.320,     0.701
 40800.000, 79069.215,  -852.891,     0.516
 40800.000, 62062.932,  -647.619,     0.521
 40800.000,113003.770, -1150.680,     0.955
 40800.000,103954.555, -1081.293,     0.734
 40800.000,101068.168,  -933.844,     0.517
 40800.000, 92955.079, -1078.401,     0.673
 40800.000,106606.911, -1147.789,     0.953
 40800.000, 89912.670,  -974.320,     0.880
 40800.000, 96933.613, -1009.014,     0.836
 40800.000, 46226.806,  -485.714,     0.977
 40800.000, 66509.529,  -653.401,     0.528
 40800.000, 83905.864, -1046.599,     0.059
 40800.000, 50829.424,  -520.408,     0.473
 40800.000, 54339.895,  -523.299,     0.782
 40800.000, 69551.937,  -699.660,     0.944
 40800.000, 61048.796,  -581.122,     0.053
 40800.000,108869.215,  -939.626,     0.467
 40800.000, 75480.733,  -861.565,     0.642
 40800.000,112067.644,  -948.299,     0.214
 40800.000,103174.450, -1168.027,     0.937
 40800.000,107387.016, -1205.612,     0.406
 40800.000,114017.906, -1121.769,     0.965
 40800.000, 87026.283,  -887.585,     0.829
 40800.000, 97635.707, -1118.878,     0.712
 40800.000, 62296.963,  -685.204,     0.814
 40800.000, 98805.864, -1110.204,     0.825
 40800.000, 75168.691,  -740.136,     0.653
 40800.000, 85856.126, -1061.054,     0.910
 40800.000, 58552.461,  -549.320,     0.536
 40800.000,109493.298, -1029.252,     0.443
 40800.000,109883.351, -1023.469,     0.745
 40800.000, 71892.251,  -760.374,     0.878
 40800.000, 93891.204, -1110.204,     0.921
 40800.000,101770.262, -1162.245,     0.899
 40800.000, 72438.325,  -717.007,     0.680
 40800.000, 57538.325,  -552.211,     0.760
 40800.000, 84841.990,  -942.517,     0.417
 40800.000, 51531.518,  -497.279,     0.727
 40800.000, 88118.429, -1035.034,     0.450
 40800.000, 99741.990,  -974.320,     0.585
 40800.000, 91316.859,  -925.170,     0.941
 40800.000,104032.565, -1040.816,     0.918
 40800.000, 90848.796,  -858.673,     0.548
 40800.000, 71034.136,  -722.789,     0.803
 40800.000,102862.408, -1032.143,     0.724
 40800.000, 96465.550, -1130.442,     0.804
 40800.000, 47787.016,  -540.646,     0.871
 40800.000, 85856.126,  -826.871,     0.910
 40800.000,105280.733,  -965.646,     0.832
 40800.000, 84607.958,  -800.850,     0.436
 40800.000,113471.832, -1217.177,     0.791
 40800.000, 45446.702,  -503.061,     0.820
 40800.000,108635.183, -1144.898,     0.958
 40800.000, 81565.550,  -777.721,     0.818
 40800.000, 85076.021,  -954.082,     0.455
 40800.000, 99898.010,  -930.952,     0.768
 40800.000, 61048.796,  -673.639,     0.837
 40800.000,100912.147, -1118.878,     0.852
 40800.000, 72594.346,  -815.306,     0.850
 40800.000, 79771.309,  -933.844,     0.960
 40800.000, 83983.874, -1011.905,     0.869
 40800.000, 77274.974,  -887.585,     0.771
 40800.000,110039.372, -1222.959,     0.749
 40800.000, 80161.361,  -948.299,     0.688
 40800.000, 75402.723,  -850.000,     0.598
 40800.000, 52701.675,  -581.122,     0.951
 40800.000,113081.780, -1115.986,     0.711
 40800.000,110117.382, -1115.986,     0.937
 40800.000, 85232.042, -1035.034,     0.951
 40800.000, 91394.869,  -928.061,     0.953
 40800.000, 86168.168,  -838.435,     0.771
 40800.000, 75792.775,  -855.782,     0.922
 40800.000, 47240.942,  -479.932,     0.959
 40800.000,111599.581, -1049.490,     0.889
 40800.000, 47240.942,  -477.041,     0.314
 40800.000, 50205.340,  -520.408,     0.841
 40800.000, 53091.728,  -595.578,     0.756
 40800.000,102004.293, -1046.599,     0.803
 40800.000, 88274.450,  -910.714,     0.837
 40800.000, 93423.141, -1095.748,     0.929
 40800.000, 87884.398,  -945.408,     0.920
 40800.000,103642.513, -1113.095,     0.750
 40800.000, 65729.424,  -699.660,     0.794
 40800.000, 79537.277,  -852.891,     0.930
 40800.000, 80317.382,  -936.735,     0.929
 40800.000, 93033.089,  -962.755,     0.886
 40800.000, 66119.476,  -621.599,     0.797
 40800.000,107621.047, -1185.374,     0.953
 40800.000,104032.565, -1000.340,     0.477
 40800.000, 78601.152,  -803.741,     0.946
 40800.000,103954.555, -1191.156,     0.530
 40800.000, 92799.058,  -878.912,     0.910
 40800.000, 61282.827,  -693.878,     0.636
 40800.000, 50673.403,  -540.646,     0.485
 40800.000,101380.209, -1014.796,     0.797
 40800.000,111521.571, -1179.592,     0.989
 40800.000, 85934.136,  -870.238,     0.941
 40800.000, 91706.911,  -925.170,     0.666
 40800.000,101614.241, -1113.095,     0.821
 40800.000, 48645.131,  -526.190,     0.321
 40800.000, 47240.942,  -581.122,     0.529
 40800.000,110507.435,  -948.299,     0.358
 40800.000, 83203.770, -1029.252,     0.131
 40800.000, 73062.408,  -757.483,     0.784
 40800.000,111521.571, -1104.422,     0.590
 40800.000,103330.471,  -959.864,     0.923
 40800.000, 86636.230,  -994.558,     0.582
 40800.000,113627.853, -1118.878,     0.918
 40800.000, 90302.723, -1092.857,     0.912
 40800.000, 92565.026, -1118.878,     0.740
 40800.000, 61672.880,  -682.313,     0.828
 40800.000,108401.152, -1118.878,     0.902
 40800.000,111989.634, -1089.966,     0.575
 40800.000, 86012.147, -1066.837,     0.859
 40800.000, 55198.010,  -552.211,     0.895
 40800.000, 63311.099,  -673.639,     0.875
 40800.000, 69707.958,  -717.007,     0.738
 40800.000, 58318.429,  -638.946,     0.920
 40800.000,103174.450, -1069.728,     0.704
 40800.000,112379.686, -1159.354,     0.874
 40800.000, 66743.560,  -641.837,     0.815
 40800.000,101458.220, -1026.361,     0.926
 40800.000, 42248.272,  -404.762,     0.866
 40800.000, 74622.618,  -800.850,     0.922
 40800.000,101692.251, -1107.313,     0.643
 40800.000, 78055.079,  -847.109,     0.771
 40800.000, 71970.262,  -812.415,     0.748
 40800.000, 83047.749,  -939.626,     0.683
 40800.000, 70722.094,  -740.136,     0.918
 40800.000, 66509.529,  -673.639,     0.948
 40800.000, 85154.031,  -902.041,     0.930
 40800.000,111911.623, -1066.837,     0.669
 40800.000, 81331.518,  -896.259,     0.769
 40800.000,104500.628, -1029.252,     0.894
 40800.000,102706.387,  -982.993,     0.518
 40800.000, 63623.141,  -667.857,     0.927
 40800.000,107855.079, -1153.571,     0.922
 40800.000, 88196.440, -1049.490,     0.925
 40800.000, 82189.634,  -907.823,     0.830
 40800.000, 52389.634,  -607.143,     0.576
 40800.000, 74544.607,  -748.810,     0.694
 40800.000,106996.963, -1107.313,     0.587
 40800.000,110273.403,  -962.755,     0.846
 40800.000, 83905.864,  -893.367,     0.908
 40800.000, 47709.005,  -575.340,     0.626
 40800.000,114251.937,  -962.755,     0.880
 40800.000, 77743.037,  -786.395,     0.972
 40800.000,101926.283, -1035.034,     0.928
 40800.000, 62687.016,  -670.748,     0.768
 40800.000, 97791.728, -1055.272,     0.709
 40800.000,108245.131, -1035.034,     0.953
 40800.000, 75246.702,  -873.129,     0.554
 40800.000,102082.304, -1133.333,     0.824
 40800.000,105592.775, -1092.857,     0.843
 40800.000,108089.110,  -985.884,     0.970
 40800.000, 98025.759,  -956.973,     0.532
 40800.000,113627.853, -1049.490,     0.918
 40800.000, 78913.194,  -913.605,     0.834
 40800.000, 94281.257, -1055.272,     0.694
 40800.000,109181.257, -1147.789,     0.925
 40800.000,114485.969, -1150.680,     0.993
 40800.000, 64871.309,  -638.946,     0.671
 40800.000, 88196.440, -1063.946,     0.965
 40800.000, 65105.340,  -638.946,     0.750
 40800.000, 52467.644,  -540.646,     0.495
 40800.000, 84998.010, -1063.946,     0.313
 40800.000, 91706.911,  -930.952,     0.882
 40800.000, 84373.927,  -826.871,     0.588
 40800.000, 95529.424, -1110.204,     0.662
 40800.000,102238.325, -1147.789,     0.890
 40800.000, 92877.068, -1078.401,     0.714
 40800.000,106528.901, -1104.422,     0.726
 40800.000, 85466.073,  -870.238,     0.695
 40800.000, 66041.466,  -728.571,     0.489
 40800.000, 68381.780,  -685.204,     0.958
 40800.000, 89990.681,  -881.803,     0.610
 40800.000, 84451.937,  -933.844,     0.724
 40800.000, 86636.230,  -936.735,     0.741
 40800.000, 50127.330,  -534.864,     0.495
 40800.000, 97167.644,  -919.388,     0.941
 40800.000, 58786.492,  -610.034,     0.554
 40800.000, 85310.052,  -910.714,     0.781
 40800.000, 92330.995, -1035.034,     0.762
 40800.000, 95217.382, -1121.769,     0.575
 40800.000,102784.398, -1063.946,     0.794
 40800.000, 70176.021,  -705.442,     0.847
 40800.000, 98961.885, -1003.231,     0.894
 40800.000, 81799.581,  -861.565,     0.802
 40800.000,107465.026, -1142.007,     0.938
 40800.000, 78445.131,  -855.782,     0.562
 40800.000, 85544.084,  -916.497,     0.918
 40800.000, 59410.576,  -624.490,     0.767
 40800.000, 77196.963,  -769.048,     0.729
 40800.000,101848.272, -1061.054,     0.910
 40800.000, 89600.628,  -902.041,     0.501
 40800.000, 89678.639, -1110.204,     0.754
 40800.000, 50205.340,  -505.952,     0.942
 40800.000, 94593.298,  -977.211,     0.671
 40800.000, 92252.984, -1037.925,     0.838
 40800.000, 71268.168,  -731.463,     0.793
 40800.000, 86480.209,  -965.646,     0.578
 40800.000, 88118.429,  -850.000,     0.833
 40800.000,106450.890,  -956.973,     0.760
 40800.000, 76104.817,  -870.238,     0.871
 40800.000, 98649.843,  -954.082,     0.943
 40800.000, 97401.675, -1098.639,     0.915
 40800.000, 90770.785,  -910.714,     0.710
 40800.000, 75558.743,  -852.891,     0.765
 40800.000, 65495.393,  -618.707,     0.945
 40800.000,112067.644,  -997.449,     0.702
 40800.000,106918.953, -1202.721,     0.422
 40800.000, 80941.466,  -835.544,     0.569
 40800.000,105436.754, -1026.361,     0.983
 40800.000, 68459.791,  -659.184,     0.505
 40800.000, 91550.890, -1087.075,     0.938
 40800.000,101380.209, -1144.898,     0.758
 40800.000, 86948.272,  -980.102,     0.453
 40800.000, 65417.382,  -722.789,     0.607
 40800.000, 90926.806, -1014.796,     0.661
 40800.000,107309.005, -1104.422,     0.583
 40800.000, 80941.466,  -902.041,     0.734
 40800.000, 82423.665,  -881.803,     0.847
 40800.000, 92409.005, -1023.469,     0.668
 40800.000,105670.785, -1165.136,     0.631
 40800.000,110273.403, -1020.578,     0.903
 40800.000,107309.005, -1136.224,     0.962
 40800.000, 45914.764,  -488.605,     0.922
 40800.000,102082.304, -1087.075,     0.838
 40800.000,107543.037,  -962.755,     0.925
 40800.000,102160.314, -1165.136,     0.894
 40800.000, 82189.634,  -806.633,     0.650
 40800.000, 52935.707,  -615.816,     0.459
 40800.000, 53793.822,  -612.925,     0.976
 40800.000, 99039.895,  -919.388,     0.932
 40800.000, 94593.298,  -982.993,     0.668
 40800.000, 97167.644, -1046.599,     0.595
 40800.000,103954.555,  -971.429,     0.529
 40800.000, 90224.712, -1058.163,     0.700
 40800.000, 78991.204,  -774.830,     0.689
 40800.000, 81877.592,  -792.177,     0.775
 40800.000, 85310.052,  -884.694,     0.687
 40800.000, 98493.822, -1092.857,     0.932
 40800.000, 40610.052,  -375.850,     0.479
 40800.000, 65963.455,  -728.571,     0.499
 40800.000, 82189.634,  -873.129,     0.900
 40800.000, 89834.660, -1075.510,     0.722
 40800.000, 95451.414,  -965.646,     0.562
 40800.000, 82111.623,  -789.286,     0.902
 40800.000,104110.576, -1185.374,     0.772
 40800.000, 46070.785,  -557.993,     0.840
 40800.000, 86948.272,  -850.000,     0.787
