#X,Y,Z,attr 
  9638.509, 60500.000,  -563.776,     0.827
 12977.640, 60500.000,  -581.122,     0.812
 21325.466, 60500.000,  -659.184,     0.435
 12262.112, 60500.000,  -581.122,     0.699
 55114.286, 60500.000,  -780.612,     0.370
 32376.398, 60500.000,  -647.619,     0.925
 26175.155, 60500.000,  -633.163,     0.774
 26811.180, 60500.000,  -589.796,     0.644
 55511.801, 60500.000,  -771.939,     0.576
 60281.988, 60500.000,  -743.027,     0.960
 56306.832, 60500.000,  -690.986,     0.809
 54080.745, 60500.000,  -725.680,     0.931
 37385.093, 60500.000,  -708.333,     0.910
 51775.155, 60500.000,  -696.769,     0.530
 57419.876, 60500.000,  -740.136,     0.556
 57817.391, 60500.000,  -754.592,     0.925
 12739.130, 60500.000,  -630.272,     0.739
 25380.124, 60500.000,  -641.837,     0.868
 52888.199, 60500.000,  -711.224,     0.935
  9718.012, 60500.000,  -543.537,     0.882
 53762.733, 60500.000,  -731.463,     0.511
 31978.882, 60500.000,  -601.361,     0.327
 36828.571, 60500.000,  -676.531,     0.686
 57022.360, 60500.000,  -731.463,     0.892
 25141.615, 60500.000,  -607.143,     0.890
 54080.745, 60500.000,  -757.483,     0.905
 34363.975, 60500.000,  -679.422,     0.526
 18542.857, 60500.000,  -569.558,     0.489
 33727.950, 60500.000,  -627.381,     0.580
 21245.963, 60500.000,  -572.449,     0.056
 51298.137, 60500.000,  -690.986,     0.730
 19655.901, 60500.000,  -653.401,     0.452
 12580.124, 60500.000,  -615.816,     0.623
 14408.696, 60500.000,  -653.401,     0.463
 16396.273, 60500.000,  -589.796,     0.841
 13931.677, 60500.000,  -595.578,     0.847
 27685.714, 60500.000,  -633.163,     0.863
 26652.174, 60500.000,  -627.381,     0.795
 23869.565, 60500.000,  -662.075,     0.674
 58453.416, 60500.000,  -777.721,     0.313
 55670.807, 60500.000,  -717.007,     0.838
 19973.913, 60500.000,  -627.381,     0.558
 57181.366, 60500.000,  -777.721,     0.611
 32853.416, 60500.000,  -641.837,     0.961
 18463.354, 60500.000,  -586.905,     0.884
 43665.839, 60500.000,  -717.007,     0.691
 16396.273, 60500.000,  -601.361,     0.945
 25300.621, 60500.000,  -636.054,     0.798
 16952.795, 60500.000,  -584.014,     0.951
 24426.087, 60500.000,  -662.075,     0.479
 13772.671, 60500.000,  -569.558,     0.918
 16316.770, 60500.000,  -647.619,     0.871
 35636.025, 60500.000,  -699.660,     0.893
 37623.602, 60500.000,  -662.075,     0.756
 43904.348, 60500.000,  -731.463,     0.862
 13375.155, 60500.000,  -557.993,     0.966
 17270.807, 60500.000,  -636.054,     0.925
 22677.019, 60500.000,  -586.905,     0.578
 28083.230, 60500.000,  -653.401,     0.708
 60600.000, 60500.000,  -806.633,     0.884
 57896.894, 60500.000,  -769.048,     0.776
 15839.752, 60500.000,  -569.558,     0.930
  9559.006, 60500.000,  -566.667,     0.758
 58771.429, 60500.000,  -745.918,     0.538
 17111.801, 60500.000,  -557.993,     0.041
 30945.342, 60500.000,  -621.599,     0.845
  9638.509, 60500.000,  -555.102,     0.929
 48118.012, 60500.000,  -708.333,     0.598
 40326.708, 60500.000,  -676.531,     0.583
 39134.161, 60500.000,  -667.857,     0.718
 15283.230, 60500.000,  -659.184,     0.545
 41201.242, 60500.000,  -728.571,     0.503
 31422.360, 60500.000,  -696.769,     0.207
 18065.839, 60500.000,  -595.578,     0.750
 16952.795, 60500.000,  -667.857,     0.472
 19655.901, 60500.000,  -592.687,     0.889
 60043.478, 60500.000,  -771.939,     0.939
 49231.056, 60500.000,  -717.007,     0.685
 16396.273, 60500.000,  -630.272,     0.940
 43983.851, 60500.000,  -688.095,     0.882
 55273.292, 60500.000,  -751.701,     0.953
 24187.578, 60500.000,  -673.639,     0.882
 23233.540, 60500.000,  -636.054,     0.811
 45176.398, 60500.000,  -743.027,     0.347
 19019.876, 60500.000,  -572.449,     0.436
 38259.627, 60500.000,  -679.422,     0.828
 47800.000, 60500.000,  -676.531,     0.160
 16237.267, 60500.000,  -586.905,     0.911
 16634.783, 60500.000,  -633.163,     0.965
 14806.211, 60500.000,  -615.816,     0.752
 35715.528, 60500.000,  -670.748,     0.812
 46766.460, 60500.000,  -717.007,     0.442
 16634.783, 60500.000,  -578.231,     0.934
 19655.901, 60500.000,  -607.143,     0.630
 56863.354, 60500.000,  -699.660,     0.953
 20053.416, 60500.000,  -601.361,     0.905
 48674.534, 60500.000,  -722.789,     0.463
 53365.217, 60500.000,  -769.048,     0.422
 14726.708, 60500.000,  -595.578,     0.714
 46686.957, 60500.000,  -722.789,     0.658
 23472.050, 60500.000,  -601.361,     0.925
 13136.646, 60500.000,  -572.449,     0.807
 48754.037, 60500.000,  -737.245,     0.914
 27606.211, 60500.000,  -630.272,     0.878
 58453.416, 60500.000,  -693.878,     0.937
 39452.174, 60500.000,  -717.007,     0.913
 36669.565, 60500.000,  -673.639,     0.537
 54478.261, 60500.000,  -719.898,     0.909
 42950.311, 60500.000,  -679.422,     0.661
 24664.596, 60500.000,  -618.707,     0.757
 54319.255, 60500.000,  -679.422,     0.195
 17270.807, 60500.000,  -581.122,     0.862
 50980.124, 60500.000,  -688.095,     0.699
 59168.944, 60500.000,  -760.374,     0.546
 56465.839, 60500.000,  -740.136,     0.420
 26413.665, 60500.000,  -636.054,     0.685
 25300.621, 60500.000,  -575.340,     0.494
 59725.466, 60500.000,  -696.769,     0.278
 12898.137, 60500.000,  -540.646,     0.034
 10672.050, 60500.000,  -543.537,     0.696
 22995.031, 60500.000,  -650.510,     0.765
 30865.839, 60500.000,  -598.469,     0.791
 15362.733, 60500.000,  -607.143,     0.524
 32058.385, 60500.000,  -676.531,     0.898
 25141.615, 60500.000,  -647.619,     0.914
 59248.447, 60500.000,  -740.136,     0.636
 38100.621, 60500.000,  -696.769,     0.522
 57181.366, 60500.000,  -763.265,     0.705
 54875.776, 60500.000,  -745.918,     0.556
 50026.087, 60500.000,  -688.095,     0.600
 46845.963, 60500.000,  -711.224,     0.845
 22438.509, 60500.000,  -612.925,     0.794
 12818.634, 60500.000,  -578.231,     0.717
 54398.758, 60500.000,  -734.354,     0.485
 27208.696, 60500.000,  -589.796,     0.857
 59645.963, 60500.000,  -731.463,     0.559
 47879.503, 60500.000,  -690.986,     0.878
 31342.857, 60500.000,  -688.095,     0.373
 22677.019, 60500.000,  -621.599,     0.789
 48674.534, 60500.000,  -693.878,     0.972
 14249.689, 60500.000,  -636.054,     0.918
 16078.261, 60500.000,  -586.905,     0.845
 21881.988, 60500.000,  -627.381,     0.835
 13852.174, 60500.000,  -566.667,     0.965
 20689.441, 60500.000,  -598.469,     0.980
 45653.416, 60500.000,  -743.027,     0.329
 47004.969, 60500.000,  -731.463,     0.972
 29593.789, 60500.000,  -664.966,     0.526
 30865.839, 60500.000,  -607.143,     0.491
 16793.789, 60500.000,  -604.252,     0.859
 42711.801, 60500.000,  -699.660,     0.801
 41598.758, 60500.000,  -662.075,     0.228
 41678.261, 60500.000,  -664.966,     0.913
 47959.006, 60500.000,  -734.354,     0.935
 11308.075, 60500.000,  -560.884,     0.870
 25221.118, 60500.000,  -595.578,     0.922
 15362.733, 60500.000,  -575.340,     0.621
 33171.429, 60500.000,  -702.551,     0.247
 33648.447, 60500.000,  -656.293,     0.977
 49469.565, 60500.000,  -748.810,     0.388
 35556.522, 60500.000,  -636.054,     0.480
 59566.460, 60500.000,  -699.660,     0.972
 19178.882, 60500.000,  -659.184,     0.837
 20053.416, 60500.000,  -621.599,     0.794
 20053.416, 60500.000,  -656.293,     0.339
 25300.621, 60500.000,  -653.401,     0.650
 33171.429, 60500.000,  -650.510,     0.906
 42393.789, 60500.000,  -717.007,     0.878
 56942.857, 60500.000,  -728.571,     0.935
 15760.248, 60500.000,  -653.401,     0.692
 50503.106, 60500.000,  -731.463,     0.711
 16873.292, 60500.000,  -653.401,     0.964
 41916.770, 60500.000,  -696.769,     0.629
 45096.894, 60500.000,  -731.463,     0.823
 13772.671, 60500.000,  -604.252,     0.886
 47084.472, 60500.000,  -711.224,     0.893
 21881.988, 60500.000,  -578.231,     0.590
 18304.348, 60500.000,  -615.816,     0.910
 15601.242, 60500.000,  -572.449,     0.832
 30070.807, 60500.000,  -598.469,     0.664
 14965.217, 60500.000,  -659.184,     0.514
 21404.969, 60500.000,  -615.816,     0.628
 43109.317, 60500.000,  -667.857,     0.797
 27447.205, 60500.000,  -690.986,     0.297
 58135.404, 60500.000,  -771.939,     0.745
 24426.087, 60500.000,  -633.163,     0.878
 21404.969, 60500.000,  -589.796,     0.899
 13693.168, 60500.000,  -647.619,     0.493
 53524.224, 60500.000,  -754.592,     0.980
 29991.304, 60500.000,  -647.619,     0.910
 29037.267, 60500.000,  -630.272,     0.969
 20927.950, 60500.000,  -581.122,     0.546
 39134.161, 60500.000,  -679.422,     0.903
 14011.180, 60500.000,  -612.925,     0.652
 13613.665, 60500.000,  -636.054,     0.822
 23074.534, 60500.000,  -676.531,     0.822
 52252.174, 60500.000,  -714.116,     0.538
 22359.006, 60500.000,  -598.469,     0.944
 39929.193, 60500.000,  -702.551,     0.418
 12341.615, 60500.000,  -633.163,     0.650
 50582.609, 60500.000,  -708.333,     0.558
 28560.248, 60500.000,  -690.986,     0.311
 28003.727, 60500.000,  -618.707,     0.871
 27765.217, 60500.000,  -673.639,     0.884
 22995.031, 60500.000,  -673.639,     0.863
 50344.099, 60500.000,  -702.551,     0.915
 19735.404, 60500.000,  -598.469,     0.812
 55909.317, 60500.000,  -780.612,     0.493
 18701.863, 60500.000,  -624.490,     0.650
 35397.516, 60500.000,  -630.272,     0.092
 26016.149, 60500.000,  -578.231,     0.822
 19337.888, 60500.000,  -624.490,     0.638
 22756.522, 60500.000,  -650.510,     0.868
  9877.019, 60500.000,  -615.816,     0.820
 35556.522, 60500.000,  -656.293,     0.866
 50185.093, 60500.000,  -748.810,     0.277
 15203.727, 60500.000,  -592.687,     0.937
 35079.503, 60500.000,  -676.531,     0.806
 54796.273, 60500.000,  -771.939,     0.397
 30070.807, 60500.000,  -595.578,     0.789
 41519.255, 60500.000,  -667.857,     0.965
 32455.901, 60500.000,  -699.660,     0.301
 29116.770, 60500.000,  -610.034,     0.692
 42950.311, 60500.000,  -670.748,     0.906
 21325.466, 60500.000,  -601.361,     0.768
 11069.565, 60500.000,  -618.707,     0.586
 54080.745, 60500.000,  -685.204,     0.708
 48277.019, 60500.000,  -685.204,     0.787
 34920.497, 60500.000,  -624.490,     0.061
 43904.348, 60500.000,  -673.639,     0.814
 37703.106, 60500.000,  -656.293,     0.945
 55193.789, 60500.000,  -751.701,     0.945
 47720.497, 60500.000,  -682.313,     0.746
 35318.012, 60500.000,  -690.986,     0.843
 59009.938, 60500.000,  -705.442,     0.925
 31342.857, 60500.000,  -621.599,     0.714
 16714.286, 60500.000,  -664.966,     0.415
 41201.242, 60500.000,  -679.422,     0.734
 34761.491, 60500.000,  -673.639,     0.825
 14647.205, 60500.000,  -615.816,     0.668
 58930.435, 60500.000,  -771.939,     0.905
 33171.429, 60500.000,  -693.878,     0.591
 26334.161, 60500.000,  -615.816,     0.949
 45891.925, 60500.000,  -705.442,     0.913
 42632.298, 60500.000,  -667.857,     0.965
 12739.130, 60500.000,  -563.776,     0.800
 37862.112, 60500.000,  -679.422,     0.547
 25459.627, 60500.000,  -647.619,     0.665
 22677.019, 60500.000,  -676.531,     0.889
 10672.050, 60500.000,  -592.687,     0.801
 39213.665, 60500.000,  -676.531,     0.869
  9559.006, 60500.000,  -543.537,     0.894
 50423.602, 60500.000,  -679.422,     0.603
 12977.640, 60500.000,  -621.599,     0.534
 56783.851, 60500.000,  -745.918,     0.639
 19337.888, 60500.000,  -656.293,     0.464
 12500.621, 60500.000,  -557.993,     0.821
 20530.435, 60500.000,  -578.231,     0.567
 16634.783, 60500.000,  -560.884,     0.513
 42791.304, 60500.000,  -714.116,     0.559
 40803.727, 60500.000,  -685.204,     0.950
 34125.466, 60500.000,  -667.857,     0.942
  9400.000, 60500.000,  -630.272,     0.746
 56704.348, 60500.000,  -760.374,     0.856
 20212.422, 60500.000,  -653.401,     0.450
 41360.248, 60500.000,  -664.966,     0.902
 22438.509, 60500.000,  -615.816,     0.741
 30388.820, 60500.000,  -621.599,     0.978
 31978.882, 60500.000,  -612.925,     0.486
 24346.584, 60500.000,  -656.293,     0.484
 28480.745, 60500.000,  -650.510,     0.669
 47004.969, 60500.000,  -743.027,     0.631
 48833.540, 60500.000,  -676.531,     0.134
 30309.317, 60500.000,  -610.034,     0.496
 23710.559, 60500.000,  -584.014,     0.465
 29037.267, 60500.000,  -615.816,     0.859
 56386.335, 60500.000,  -685.204,     0.259
 46448.447, 60500.000,  -702.551,     0.674
 27526.708, 60500.000,  -690.986,     0.337
 30945.342, 60500.000,  -618.707,     0.753
 53126.708, 60500.000,  -708.333,     0.831
 53365.217, 60500.000,  -740.136,     0.616
 52888.199, 60500.000,  -717.007,     0.758
 33568.944, 60500.000,  -624.490,     0.522
 46368.944, 60500.000,  -722.789,     0.614
 27685.714, 60500.000,  -685.204,     0.621
 47561.491, 60500.000,  -719.898,     0.417
 28321.739, 60500.000,  -618.707,     0.933
 44937.888, 60500.000,  -699.660,     0.597
 43427.329, 60500.000,  -670.748,     0.839
 21961.491, 60500.000,  -667.857,     0.926
 26493.168, 60500.000,  -682.313,     0.722
 23233.540, 60500.000,  -601.361,     0.956
 19576.398, 60500.000,  -598.469,     0.826
 52649.689, 60500.000,  -748.810,     0.799
 50344.099, 60500.000,  -705.442,     0.827
 51616.149, 60500.000,  -734.354,     0.662
 54001.242, 60500.000,  -682.313,     0.643
 17191.304, 60500.000,  -595.578,     0.762
 13136.646, 60500.000,  -610.034,     0.640
 40565.217, 60500.000,  -679.422,     0.769
 55829.814, 60500.000,  -717.007,     0.885
 43904.348, 60500.000,  -676.531,     0.781
 44619.876, 60500.000,  -734.354,     0.615
 47322.981, 60500.000,  -676.531,     0.136
 29673.292, 60500.000,  -630.272,     0.847
 14647.205, 60500.000,  -589.796,     0.940
 55750.311, 60500.000,  -685.204,     0.905
 45414.907, 60500.000,  -725.680,     0.930
 13454.658, 60500.000,  -610.034,     0.831
 21325.466, 60500.000,  -653.401,     0.448
 25141.615, 60500.000,  -595.578,     0.937
 19258.385, 60500.000,  -607.143,     0.770
 26334.161, 60500.000,  -612.925,     0.961
 43665.839, 60500.000,  -690.986,     0.953
 27208.696, 60500.000,  -676.531,     0.785
 42314.286, 60500.000,  -667.857,     0.969
 16873.292, 60500.000,  -650.510,     0.984
 53126.708, 60500.000,  -769.048,     0.529
 38577.640, 60500.000,  -650.510,     0.176
 16714.286, 60500.000,  -584.014,     0.898
 56068.323, 60500.000,  -740.136,     0.563
 17270.807, 60500.000,  -584.014,     0.945
 53842.236, 60500.000,  -751.701,     0.972
 32773.913, 60500.000,  -679.422,     0.929
 54478.261, 60500.000,  -708.333,     0.863
  9877.019, 60500.000,  -601.361,     0.894
 53762.733, 60500.000,  -740.136,     0.662
 22836.025, 60500.000,  -601.361,     0.937
 30865.839, 60500.000,  -656.293,     0.782
  9479.503, 60500.000,  -575.340,     0.770
 13136.646, 60500.000,  -569.558,     0.902
 10990.062, 60500.000,  -560.884,     0.892
 14090.683, 60500.000,  -598.469,     0.694
 18542.857, 60500.000,  -575.340,     0.751
  9400.000, 60500.000,  -581.122,     0.925
 21563.975, 60500.000,  -581.122,     0.597
 32058.385, 60500.000,  -612.925,     0.486
 36033.540, 60500.000,  -699.660,     0.880
 25380.124, 60500.000,  -688.095,     0.610
 42552.795, 60500.000,  -714.116,     0.468
 37544.099, 60500.000,  -650.510,     0.788
 48356.522, 60500.000,  -693.878,     0.784
 28321.739, 60500.000,  -641.837,     0.912
 41598.758, 60500.000,  -670.748,     0.953
 23392.547, 60500.000,  -586.905,     0.514
 58214.907, 60500.000,  -769.048,     0.924
 20609.938, 60500.000,  -638.946,     0.948
 26175.155, 60500.000,  -601.361,     0.764
 49469.565, 60500.000,  -690.986,     0.770
 56942.857, 60500.000,  -711.224,     0.650
 17191.304, 60500.000,  -647.619,     0.847
 36590.062, 60500.000,  -644.728,     0.843
 10354.037, 60500.000,  -584.014,     0.715
 29037.267, 60500.000,  -673.639,     0.903
 28639.752, 60500.000,  -592.687,     0.965
 16475.776, 60500.000,  -575.340,     0.683
 23392.547, 60500.000,  -604.252,     0.942
 21881.988, 60500.000,  -575.340,     0.725
 21961.491, 60500.000,  -575.340,     0.428
 26016.149, 60500.000,  -679.422,     0.670
 56227.329, 60500.000,  -740.136,     0.462
 15760.248, 60500.000,  -607.143,     0.566
 30786.335, 60500.000,  -682.313,     0.862
 31740.373, 60500.000,  -696.769,     0.270
 33807.453, 60500.000,  -630.272,     0.644
 30865.839, 60500.000,  -615.816,     0.602
 31263.354, 60500.000,  -650.510,     0.879
 26095.652, 60500.000,  -676.531,     0.699
 23074.534, 60500.000,  -592.687,     0.859
 42075.776, 60500.000,  -705.442,     0.537
 51059.627, 60500.000,  -682.313,     0.572
 56465.839, 60500.000,  -714.116,     0.818
 17429.814, 60500.000,  -578.231,     0.717
 25857.143, 60500.000,  -627.381,     0.787
 48197.516, 60500.000,  -711.224,     0.870
 30706.832, 60500.000,  -636.054,     0.922
 42632.298, 60500.000,  -682.313,     0.638
 36669.565, 60500.000,  -653.401,     0.948
 28480.745, 60500.000,  -618.707,     0.824
 14488.199, 60500.000,  -569.558,     0.898
 30627.329, 60500.000,  -607.143,     0.509
  9479.503, 60500.000,  -630.272,     0.922
 47879.503, 60500.000,  -696.769,     0.963
 22756.522, 60500.000,  -676.531,     0.884
 35636.025, 60500.000,  -679.422,     0.826
 19417.391, 60500.000,  -627.381,     0.548
 40406.211, 60500.000,  -725.680,     0.716
 60440.994, 60500.000,  -731.463,     0.573
 30945.342, 60500.000,  -653.401,     0.752
 29752.795, 60500.000,  -662.075,     0.547
 33330.435, 60500.000,  -699.660,     0.417
 42155.280, 60500.000,  -702.551,     0.849
 36351.553, 60500.000,  -714.116,     0.352
 22040.994, 60500.000,  -641.837,     0.940
 48595.031, 60500.000,  -711.224,     0.715
 53921.739, 60500.000,  -708.333,     0.768
 38498.137, 60500.000,  -676.531,     0.914
 53206.211, 60500.000,  -676.531,     0.205
 26016.149, 60500.000,  -667.857,     0.510
 46448.447, 60500.000,  -705.442,     0.724
 52252.174, 60500.000,  -688.095,     0.846
 20848.447, 60500.000,  -569.558,     0.045
 53206.211, 60500.000,  -722.789,     0.833
 39929.193, 60500.000,  -708.333,     0.701
 14726.708, 60500.000,  -560.884,     0.926
 36351.553, 60500.000,  -670.748,     0.844
 31024.845, 60500.000,  -618.707,     0.882
 11785.093, 60500.000,  -569.558,     0.938
 51139.130, 60500.000,  -690.986,     0.650
 53126.708, 60500.000,  -696.769,     0.867
 18224.845, 60500.000,  -563.776,     0.051
 42870.807, 60500.000,  -734.354,     0.368
 35954.037, 60500.000,  -702.551,     0.924
 46766.460, 60500.000,  -682.313,     0.609
 47322.981, 60500.000,  -743.027,     0.680
 58850.932, 60500.000,  -740.136,     0.936
 55193.789, 60500.000,  -783.503,     0.260
 50503.106, 60500.000,  -737.245,     0.938
 13216.149, 60500.000,  -638.946,     0.939
 13772.671, 60500.000,  -624.490,     0.618
 37862.112, 60500.000,  -699.660,     0.772
 21563.975, 60500.000,  -630.272,     0.541
 42314.286, 60500.000,  -664.966,     0.978
 13772.671, 60500.000,  -653.401,     0.330
 33886.957, 60500.000,  -685.204,     0.803
 14170.186, 60500.000,  -656.293,     0.412
 55591.304, 60500.000,  -699.660,     0.856
 13772.671, 60500.000,  -630.272,     0.921
 25777.640, 60500.000,  -581.122,     0.848
 11785.093, 60500.000,  -581.122,     0.539
 55909.317, 60500.000,  -737.245,     0.440
 56942.857, 60500.000,  -734.354,     0.622
 43904.348, 60500.000,  -711.224,     0.420
 55352.795, 60500.000,  -751.701,     0.929
 51854.658, 60500.000,  -693.878,     0.653
 55511.801, 60500.000,  -702.551,     0.886
 35318.012, 60500.000,  -708.333,     0.599
 20053.416, 60500.000,  -664.966,     0.927
 22438.509, 60500.000,  -659.184,     0.521
 53444.720, 60500.000,  -754.592,     0.941
 30786.335, 60500.000,  -688.095,     0.441
 34681.988, 60500.000,  -679.422,     0.494
 19099.379, 60500.000,  -633.163,     0.897
 59407.453, 60500.000,  -743.027,     0.783
 28003.727, 60500.000,  -685.204,     0.619
 53047.205, 60500.000,  -688.095,     0.817
 35795.031, 60500.000,  -693.878,     0.908
 23074.534, 60500.000,  -673.639,     0.840
 11069.565, 60500.000,  -630.272,     0.777
 46368.944, 60500.000,  -734.354,     0.944
 60361.491, 60500.000,  -717.007,     0.926
 22677.019, 60500.000,  -664.966,     0.883
 15839.752, 60500.000,  -592.687,     0.875
 22279.503, 60500.000,  -627.381,     0.733
 11626.087, 60500.000,  -621.599,     0.754
 29752.795, 60500.000,  -653.401,     0.790
 23392.547, 60500.000,  -670.748,     0.966
 31581.366, 60500.000,  -693.878,     0.358
 53762.733, 60500.000,  -763.265,     0.743
 42075.776, 60500.000,  -722.789,     0.820
 12898.137, 60500.000,  -636.054,     0.691
 12023.602, 60500.000,  -633.163,     0.764
 17429.814, 60500.000,  -633.163,     0.953
 11149.068, 60500.000,  -641.837,     0.826
 26572.671, 60500.000,  -659.184,     0.641
 39054.658, 60500.000,  -662.075,     0.871
 13136.646, 60500.000,  -630.272,     0.900
 22120.497, 60500.000,  -656.293,     0.399
 11149.068, 60500.000,  -589.796,     0.671
 29991.304, 60500.000,  -592.687,     0.110
 11944.099, 60500.000,  -604.252,     0.848
 42950.311, 60500.000,  -719.898,     0.918
 52093.168, 60500.000,  -760.374,     0.493
 26493.168, 60500.000,  -656.293,     0.804
 42393.789, 60500.000,  -676.531,     0.710
 35159.006, 60500.000,  -662.075,     0.901
 58294.410, 60500.000,  -711.224,     0.918
 45573.913, 60500.000,  -731.463,     0.938
 52808.696, 60500.000,  -760.374,     0.651
 17270.807, 60500.000,  -586.905,     0.910
 52172.671, 60500.000,  -719.898,     0.845
 21007.453, 60500.000,  -673.639,     0.891
 40803.727, 60500.000,  -711.224,     0.857
 31899.379, 60500.000,  -653.401,     0.784
 35000.000, 60500.000,  -641.837,     0.943
 30468.323, 60500.000,  -670.748,     0.728
 50026.087, 60500.000,  -748.810,     0.267
 13057.143, 60500.000,  -557.993,     0.884
  9956.522, 60500.000,  -610.034,     0.855
 43506.832, 60500.000,  -719.898,     0.895
 20927.950, 60500.000,  -627.381,     0.567
 45971.429, 60500.000,  -740.136,     0.687
 20609.938, 60500.000,  -598.469,     0.926
 31104.348, 60500.000,  -601.361,     0.518
 36272.050, 60500.000,  -667.857,     0.919
 21961.491, 60500.000,  -641.837,     0.953
 24744.099, 60500.000,  -685.204,     0.291
 11864.596, 60500.000,  -650.510,     0.335
 46766.460, 60500.000,  -685.204,     0.709
 58691.925, 60500.000,  -751.701,     0.563
 10751.553, 60500.000,  -549.320,     0.675
 22836.025, 60500.000,  -679.422,     0.724
 19973.913, 60500.000,  -572.449,     0.447
 43904.348, 60500.000,  -719.898,     0.892
 43347.826, 60500.000,  -699.660,     0.515
 16316.770, 60500.000,  -607.143,     0.809
 35000.000, 60500.000,  -705.442,     0.625
 25459.627, 60500.000,  -601.361,     0.940
 29673.292, 60500.000,  -653.401,     0.802
 16873.292, 60500.000,  -578.231,     0.722
 40565.217, 60500.000,  -711.224,     0.910
 47243.478, 60500.000,  -702.551,     0.718
 60122.981, 60500.000,  -780.612,     0.834
 12659.627, 60500.000,  -546.429,     0.580
 60122.981, 60500.000,  -731.463,     0.555
 33648.447, 60500.000,  -624.490,     0.560
 54160.248, 60500.000,  -725.680,     0.895
 58771.429, 60500.000,  -722.789,     0.594
 11864.596, 60500.000,  -557.993,     0.800
 31342.857, 60500.000,  -693.878,     0.253
 44460.870, 60500.000,  -722.789,     0.876
 15362.733, 60500.000,  -598.469,     0.739
 31422.360, 60500.000,  -673.639,     0.857
 21643.478, 60500.000,  -644.728,     0.920
 44619.876, 60500.000,  -722.789,     0.962
 51377.640, 60500.000,  -682.313,     0.545
 21166.460, 60500.000,  -644.728,     0.905
 51377.640, 60500.000,  -722.789,     0.581
 23790.062, 60500.000,  -682.313,     0.397
 49628.571, 60500.000,  -728.571,     0.700
 26334.161, 60500.000,  -598.469,     0.534
 12103.106, 60500.000,  -636.054,     0.909
 38180.124, 60500.000,  -705.442,     0.955
 25141.615, 60500.000,  -615.816,     0.785
 36510.559, 60500.000,  -693.878,     0.842
 25062.112, 60500.000,  -647.619,     0.927
 50662.112, 60500.000,  -717.007,     0.854
 56227.329, 60500.000,  -751.701,     0.904
 25618.634, 60500.000,  -578.231,     0.941
 28321.739, 60500.000,  -644.728,     0.929
 42552.795, 60500.000,  -673.639,     0.966
 47720.497, 60500.000,  -708.333,     0.851
 14647.205, 60500.000,  -552.211,     0.871
 37941.615, 60500.000,  -673.639,     0.903
 48277.019, 60500.000,  -722.789,     0.475
 44619.876, 60500.000,  -688.095,     0.907
 47322.981, 60500.000,  -719.898,     0.488
 33966.460, 60500.000,  -699.660,     0.519
 41280.745, 60500.000,  -690.986,     0.644
 38180.124, 60500.000,  -667.857,     0.735
 25618.634, 60500.000,  -685.204,     0.931
 17747.826, 60500.000,  -572.449,     0.749
 24505.590, 60500.000,  -682.313,     0.488
 23154.037, 60500.000,  -607.143,     0.958
 45494.410, 60500.000,  -725.680,     0.913
 27526.708, 60500.000,  -685.204,     0.658
 10274.534, 60500.000,  -589.796,     0.852
 28639.752, 60500.000,  -624.490,     0.689
 38418.634, 60500.000,  -711.224,     0.905
 27288.199, 60500.000,  -644.728,     0.929
 39849.689, 60500.000,  -711.224,     0.898
 42155.280, 60500.000,  -667.857,     0.925
 37385.093, 60500.000,  -653.401,     0.871
 39690.683, 60500.000,  -693.878,     0.866
 32614.907, 60500.000,  -696.769,     0.379
 42075.776, 60500.000,  -685.204,     0.799
 17747.826, 60500.000,  -659.184,     0.938
 40644.720, 60500.000,  -664.966,     0.910
 11864.596, 60500.000,  -566.667,     0.856
 35318.012, 60500.000,  -702.551,     0.903
 14726.708, 60500.000,  -566.667,     0.922
 29275.776, 60500.000,  -641.837,     0.773
 25698.137, 60500.000,  -610.034,     0.777
 28242.236, 60500.000,  -662.075,     0.460
 41121.739, 60500.000,  -722.789,     0.905
 22279.503, 60500.000,  -592.687,     0.961
 57737.888, 60500.000,  -766.156,     0.690
 42870.807, 60500.000,  -682.313,     0.524
 26254.658, 60500.000,  -589.796,     0.488
 50026.087, 60500.000,  -705.442,     0.772
 16078.261, 60500.000,  -578.231,     0.919
 60202.484, 60500.000,  -797.959,     0.552
 21961.491, 60500.000,  -644.728,     0.973
 13931.677, 60500.000,  -543.537,     0.048
 53126.708, 60500.000,  -690.986,     0.898
 13534.161, 60500.000,  -636.054,     0.822
 38816.149, 60500.000,  -667.857,     0.592
 57499.379, 60500.000,  -714.116,     0.638
 44142.857, 60500.000,  -699.660,     0.688
 18860.870, 60500.000,  -589.796,     0.613
 38180.124, 60500.000,  -659.184,     0.937
 19814.907, 60500.000,  -664.966,     0.919
 11069.565, 60500.000,  -633.163,     0.743
 45891.925, 60500.000,  -725.680,     0.883
 51377.640, 60500.000,  -754.592,     0.470
 44699.379, 60500.000,  -705.442,     0.844
 42870.807, 60500.000,  -667.857,     0.882
 25936.646, 60500.000,  -664.966,     0.422
 32455.901, 60500.000,  -682.313,     0.921
 56863.354, 60500.000,  -757.483,     0.946
 23790.062, 60500.000,  -633.163,     0.957
 33171.429, 60500.000,  -696.769,     0.430
 33648.447, 60500.000,  -653.401,     0.965
 17986.335, 60500.000,  -653.401,     0.938
 22120.497, 60500.000,  -638.946,     0.951
 41280.745, 60500.000,  -688.095,     0.856
 25221.118, 60500.000,  -685.204,     0.538
